Status,Implementation Type,full_name,module,entity_name,type,bases,source
Implemented,Full,sage.rings.polynomial.real_roots.cl_maximum_root_local_max,sage.rings.polynomial.real_roots,cl_maximum_root_local_max,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2289
Implemented,Full,sage.rings.polynomial.real_roots.context,sage.rings.polynomial.real_roots,context,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4318
Implemented,Full,sage.rings.polynomial.real_roots.de_casteljau_doublevec,sage.rings.polynomial.real_roots,de_casteljau_doublevec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1712
Implemented,Full,sage.rings.polynomial.real_roots.de_casteljau_intvec,sage.rings.polynomial.real_roots,de_casteljau_intvec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L995
Implemented,Full,sage.rings.polynomial.real_roots.degree_reduction_next_size,sage.rings.polynomial.real_roots,degree_reduction_next_size,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1972
Implemented,Full,sage.rings.polynomial.real_roots.dprod_imatrow_vec,sage.rings.polynomial.real_roots,dprod_imatrow_vec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4560
Implemented,Full,sage.rings.polynomial.real_roots.get_realfield_rndu,sage.rings.polynomial.real_roots,get_realfield_rndu,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4295
Implemented,Full,sage.rings.polynomial.real_roots.interval_bernstein_polynomial,sage.rings.polynomial.real_roots,interval_bernstein_polynomial,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L168
Implemented,Full,sage.rings.polynomial.real_roots.interval_bernstein_polynomial_float,sage.rings.polynomial.real_roots,interval_bernstein_polynomial_float,class,interval_bernstein_polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1335
Implemented,Full,sage.rings.polynomial.real_roots.interval_bernstein_polynomial_integer,sage.rings.polynomial.real_roots,interval_bernstein_polynomial_integer,class,interval_bernstein_polynomial,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L437
Implemented,Full,sage.rings.polynomial.real_roots.intvec_to_doublevec,sage.rings.polynomial.real_roots,intvec_to_doublevec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1270
Implemented,Full,sage.rings.polynomial.real_roots.island,sage.rings.polynomial.real_roots,island,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3260
Implemented,Full,sage.rings.polynomial.real_roots.linear_map,sage.rings.polynomial.real_roots,linear_map,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3782
Implemented,Full,sage.rings.polynomial.real_roots.max_abs_doublevec,sage.rings.polynomial.real_roots,max_abs_doublevec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1797
Implemented,Full,sage.rings.polynomial.real_roots.max_bitsize_intvec_doctest,sage.rings.polynomial.real_roots,max_bitsize_intvec_doctest,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4556
Implemented,Full,sage.rings.polynomial.real_roots.maximum_root_first_lambda,sage.rings.polynomial.real_roots,maximum_root_first_lambda,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2174
Implemented,Full,sage.rings.polynomial.real_roots.maximum_root_local_max,sage.rings.polynomial.real_roots,maximum_root_local_max,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2264
Implemented,Full,sage.rings.polynomial.real_roots.min_max_delta_intvec,sage.rings.polynomial.real_roots,min_max_delta_intvec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4609
Implemented,Full,sage.rings.polynomial.real_roots.min_max_diff_doublevec,sage.rings.polynomial.real_roots,min_max_diff_doublevec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4675
Implemented,Full,sage.rings.polynomial.real_roots.min_max_diff_intvec,sage.rings.polynomial.real_roots,min_max_diff_intvec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4644
Implemented,Full,sage.rings.polynomial.real_roots.mk_context,sage.rings.polynomial.real_roots,mk_context,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4379
Implemented,Full,sage.rings.polynomial.real_roots.mk_ibpf,sage.rings.polynomial.real_roots,mk_ibpf,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1683
Implemented,Full,sage.rings.polynomial.real_roots.mk_ibpi,sage.rings.polynomial.real_roots,mk_ibpi,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L978
Implemented,Full,sage.rings.polynomial.real_roots.ocean,sage.rings.polynomial.real_roots,ocean,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2971
Implemented,Full,sage.rings.polynomial.real_roots.precompute_degree_reduction_cache,sage.rings.polynomial.real_roots,precompute_degree_reduction_cache,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2010
Implemented,Full,sage.rings.polynomial.real_roots.pseudoinverse,sage.rings.polynomial.real_roots,pseudoinverse,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2104
Implemented,Full,sage.rings.polynomial.real_roots.rational_root_bounds,sage.rings.polynomial.real_roots,rational_root_bounds,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2418
Implemented,Full,sage.rings.polynomial.real_roots.real_roots,sage.rings.polynomial.real_roots,real_roots,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3835
Implemented,Full,sage.rings.polynomial.real_roots.relative_bounds,sage.rings.polynomial.real_roots,relative_bounds,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1918
Implemented,Full,sage.rings.polynomial.real_roots.reverse_intvec,sage.rings.polynomial.real_roots,reverse_intvec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4270
Implemented,Full,sage.rings.polynomial.real_roots.root_bounds,sage.rings.polynomial.real_roots,root_bounds,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2347
Implemented,Full,sage.rings.polynomial.real_roots.rr_gap,sage.rings.polynomial.real_roots,rr_gap,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3763
Implemented,Full,sage.rings.polynomial.real_roots.scale_intvec_var,sage.rings.polynomial.real_roots,scale_intvec_var,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4211
Implemented,Full,sage.rings.polynomial.real_roots.split_for_targets,sage.rings.polynomial.real_roots,split_for_targets,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2846
Implemented,Full,sage.rings.polynomial.real_roots.subsample_vec_doctest,sage.rings.polynomial.real_roots,subsample_vec_doctest,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L2170
Implemented,Full,sage.rings.polynomial.real_roots.taylor_shift1_intvec,sage.rings.polynomial.real_roots,taylor_shift1_intvec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4239
Implemented,Full,sage.rings.polynomial.real_roots.to_bernstein,sage.rings.polynomial.real_roots,to_bernstein,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4395
Implemented,Full,sage.rings.polynomial.real_roots.to_bernstein_warp,sage.rings.polynomial.real_roots,to_bernstein_warp,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L4445
Implemented,Full,sage.rings.polynomial.real_roots.warp_map,sage.rings.polynomial.real_roots,warp_map,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L3806
Implemented,Full,sage.rings.polynomial.real_roots.wordsize_rational,sage.rings.polynomial.real_roots,wordsize_rational,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/real_roots.pyx#L1821
Implemented,Full,sage.rings.polynomial.refine_root,sage.rings.polynomial.refine_root,refine_root,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/refine_root.pyx#L28
Implemented,Full,sage.rings.polynomial.refine_root.refine_root,sage.rings.polynomial.refine_root,refine_root,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/refine_root.pyx#L28
Implemented,Full,sage.rings.polynomial.skew_polynomial_element,sage.rings.polynomial.skew_polynomial_element,skew_polynomial_element,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_element.pyx#L62
Implemented,Full,sage.rings.polynomial.skew_polynomial_element.SkewPolynomial_generic_dense,sage.rings.polynomial.skew_polynomial_element,SkewPolynomial_generic_dense,class,OrePolynomial_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_element.pyx#L62
Implemented,Full,sage.rings.polynomial.skew_polynomial_finite_field,sage.rings.polynomial.skew_polynomial_finite_field,skew_polynomial_finite_field,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_finite_field.pyx#L28
Implemented,Full,sage.rings.polynomial.skew_polynomial_finite_field.SkewPolynomial_finite_field_dense,sage.rings.polynomial.skew_polynomial_finite_field,SkewPolynomial_finite_field_dense,class,SkewPolynomial_finite_order_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_finite_field.pyx#L28
Implemented,Full,sage.rings.polynomial.skew_polynomial_finite_order,sage.rings.polynomial.skew_polynomial_finite_order,skew_polynomial_finite_order,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_finite_order.pyx#L28
Implemented,Full,sage.rings.polynomial.skew_polynomial_finite_order.SkewPolynomial_finite_order_dense,sage.rings.polynomial.skew_polynomial_finite_order,SkewPolynomial_finite_order_dense,class,SkewPolynomial_generic_dense,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_finite_order.pyx#L28
Implemented,Full,sage.rings.polynomial.skew_polynomial_ring,sage.rings.polynomial.skew_polynomial_ring,skew_polynomial_ring,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_ring.py#L369
Implemented,Full,sage.rings.polynomial.skew_polynomial_ring.SectionSkewPolynomialCenterInjection,sage.rings.polynomial.skew_polynomial_ring,SectionSkewPolynomialCenterInjection,class,Section,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_ring.py#L369
Implemented,Full,sage.rings.polynomial.skew_polynomial_ring.SkewPolynomialCenterInjection,sage.rings.polynomial.skew_polynomial_ring,SkewPolynomialCenterInjection,class,RingHomomorphism,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_ring.py#L446
Implemented,Full,sage.rings.polynomial.skew_polynomial_ring.SkewPolynomialRing,sage.rings.polynomial.skew_polynomial_ring,SkewPolynomialRing,class,OrePolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_ring.py#L218
Implemented,Full,sage.rings.polynomial.skew_polynomial_ring.SkewPolynomialRing_finite_field,sage.rings.polynomial.skew_polynomial_ring,SkewPolynomialRing_finite_field,class,SkewPolynomialRing_finite_order,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_ring.py#L764
Implemented,Full,sage.rings.polynomial.skew_polynomial_ring.SkewPolynomialRing_finite_order,sage.rings.polynomial.skew_polynomial_ring,SkewPolynomialRing_finite_order,class,SkewPolynomialRing,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/skew_polynomial_ring.py#L561
Implemented,Full,sage.rings.polynomial.symmetric_ideal,sage.rings.polynomial.symmetric_ideal,symmetric_ideal,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_ideal.py#L68
Implemented,Full,sage.rings.polynomial.symmetric_ideal.SymmetricIdeal,sage.rings.polynomial.symmetric_ideal,SymmetricIdeal,class,Ideal_generic,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_ideal.py#L68
Implemented,Full,sage.rings.polynomial.symmetric_reduction,sage.rings.polynomial.symmetric_reduction,symmetric_reduction,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_reduction.pyx#L126
Implemented,Full,sage.rings.polynomial.symmetric_reduction.SymmetricReductionStrategy,sage.rings.polynomial.symmetric_reduction,SymmetricReductionStrategy,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/symmetric_reduction.pyx#L126
Implemented,Full,sage.rings.polynomial.term_order,sage.rings.polynomial.term_order,term_order,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/term_order.py#L543
Implemented,Full,sage.rings.polynomial.term_order.TermOrder,sage.rings.polynomial.term_order,TermOrder,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/term_order.py#L543
Implemented,Full,sage.rings.polynomial.term_order.greater_tuple,sage.rings.polynomial.term_order,greater_tuple,attribute,,
Implemented,Full,sage.rings.polynomial.term_order.sortkey,sage.rings.polynomial.term_order,sortkey,attribute,,
Implemented,Full,sage.rings.polynomial.term_order.termorder_from_singular,sage.rings.polynomial.term_order,termorder_from_singular,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/term_order.py#L2158
Implemented,Full,sage.rings.polynomial.toy_buchberger,sage.rings.polynomial.toy_buchberger,toy_buchberger,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L149
Implemented,Full,sage.rings.polynomial.toy_buchberger.LCM,sage.rings.polynomial.toy_buchberger,LCM,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L149
Implemented,Full,sage.rings.polynomial.toy_buchberger.LM,sage.rings.polynomial.toy_buchberger,LM,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L150
Implemented,Full,sage.rings.polynomial.toy_buchberger.LT,sage.rings.polynomial.toy_buchberger,LT,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L151
Implemented,Full,sage.rings.polynomial.toy_buchberger.buchberger,sage.rings.polynomial.toy_buchberger,buchberger,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L175
Implemented,Full,sage.rings.polynomial.toy_buchberger.buchberger_improved,sage.rings.polynomial.toy_buchberger,buchberger_improved,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L231
Implemented,Full,sage.rings.polynomial.toy_buchberger.inter_reduction,sage.rings.polynomial.toy_buchberger,inter_reduction,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L398
Implemented,Full,sage.rings.polynomial.toy_buchberger.select,sage.rings.polynomial.toy_buchberger,select,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L375
Implemented,Full,sage.rings.polynomial.toy_buchberger.spol,sage.rings.polynomial.toy_buchberger,spol,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L154
Implemented,Full,sage.rings.polynomial.toy_buchberger.update,sage.rings.polynomial.toy_buchberger,update,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_buchberger.py#L292
Implemented,Full,sage.rings.polynomial.toy_d_basis,sage.rings.polynomial.toy_d_basis,toy_d_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L196
Implemented,Full,sage.rings.polynomial.toy_d_basis.LC,sage.rings.polynomial.toy_d_basis,LC,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L196
Implemented,Full,sage.rings.polynomial.toy_d_basis.LM,sage.rings.polynomial.toy_d_basis,LM,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L192
Implemented,Full,sage.rings.polynomial.toy_d_basis.d_basis,sage.rings.polynomial.toy_d_basis,d_basis,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L200
Implemented,Full,sage.rings.polynomial.toy_d_basis.gpol,sage.rings.polynomial.toy_d_basis,gpol,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L160
Implemented,Full,sage.rings.polynomial.toy_d_basis.select,sage.rings.polynomial.toy_d_basis,select,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L273
Implemented,Full,sage.rings.polynomial.toy_d_basis.spol,sage.rings.polynomial.toy_d_basis,spol,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L127
Implemented,Full,sage.rings.polynomial.toy_d_basis.update,sage.rings.polynomial.toy_d_basis,update,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_d_basis.py#L305
Implemented,Full,sage.rings.polynomial.toy_variety,sage.rings.polynomial.toy_variety,toy_variety,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L82
Implemented,Full,sage.rings.polynomial.toy_variety.coefficient_matrix,sage.rings.polynomial.toy_variety,coefficient_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L82
Implemented,Full,sage.rings.polynomial.toy_variety.elim_pol,sage.rings.polynomial.toy_variety,elim_pol,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L300
Implemented,Full,sage.rings.polynomial.toy_variety.is_linearly_dependent,sage.rings.polynomial.toy_variety,is_linearly_dependent,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L128
Implemented,Full,sage.rings.polynomial.toy_variety.is_triangular,sage.rings.polynomial.toy_variety,is_triangular,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L33
Implemented,Full,sage.rings.polynomial.toy_variety.linear_representation,sage.rings.polynomial.toy_variety,linear_representation,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L182
Implemented,Full,sage.rings.polynomial.toy_variety.triangular_factorization,sage.rings.polynomial.toy_variety,triangular_factorization,function,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/polynomial/toy_variety.py#L230
Implemented,Partial,sage.rings.power_series_pari,sage.rings.power_series_pari,power_series_pari,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/power_series_pari.pyx#L116
Implemented,Partial,sage.rings.power_series_pari.PowerSeries_pari,sage.rings.power_series_pari,PowerSeries_pari,class,PowerSeries,https://github.com/sagemath/sage/blob/develop/src/sage/rings/power_series_pari.pyx#L116
Implemented,Partial,sage.rings.power_series_poly,sage.rings.power_series_poly,power_series_poly,module,,https://github.com/sagemath/sage/blob/develop/src/sage/rings/power_series_poly.pyx#L1254
Implemented,Partial,sage.rings.power_series_poly.BaseRingFloorDivAction,sage.rings.power_series_poly,BaseRingFloorDivAction,class,Action,https://github.com/sagemath/sage/blob/develop/src/sage/rings/power_series_poly.pyx#L1254
