Status,full_name,module,entity_name,type,bases,source
,sage.misc.sageinspect.isclassinstance,sage.misc.sageinspect,isclassinstance,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L172
,sage.misc.sageinspect.sage_getargspec,sage.misc.sageinspect,sage_getargspec,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L1404
,sage.misc.sageinspect.sage_getdef,sage.misc.sageinspect,sage_getdef,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L1818
,sage.misc.sageinspect.sage_getdoc,sage.misc.sageinspect,sage_getdoc,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L1994
,sage.misc.sageinspect.sage_getdoc_original,sage.misc.sageinspect,sage_getdoc_original,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L1905
,sage.misc.sageinspect.sage_getfile,sage.misc.sageinspect,sage_getfile,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L1261
,sage.misc.sageinspect.sage_getfile_relative,sage.misc.sageinspect,sage_getfile_relative,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L1355
,sage.misc.sageinspect.sage_getsource,sage.misc.sageinspect,sage_getsource,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L2048
,sage.misc.sageinspect.sage_getsourcelines,sage.misc.sageinspect,sage_getsourcelines,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L2214
,sage.misc.sageinspect.sage_getvariablename,sage.misc.sageinspect,sage_getvariablename,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sageinspect.py#L2432
,sage.misc.search,sage.misc.search,search,module,,
,sage.misc.search.search,sage.misc.search,search,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/search.pyx#L28
,sage.misc.session,sage.misc.session,session,module,,
,sage.misc.session.init,sage.misc.session,init,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/session.pyx#L85
,sage.misc.session.load_session,sage.misc.session,load_session,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/session.pyx#L345
,sage.misc.session.save_session,sage.misc.session,save_session,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/session.pyx#L230
,sage.misc.session.show_identifiers,sage.misc.session,show_identifiers,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/session.pyx#L172
,sage.misc.sh,sage.misc.sh,sh,module,,
,sage.misc.sh.Sh,sage.misc.sh,Sh,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sh.py#L6
,sage.misc.sphinxify,sage.misc.sphinxify,sphinxify,module,,
,sage.misc.sphinxify.sphinxify,sage.misc.sphinxify,sphinxify,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/sphinxify.py#L33
,sage.misc.stopgap,sage.misc.stopgap,stopgap,module,,
,sage.misc.stopgap.set_state,sage.misc.stopgap,set_state,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/stopgap.pyx#L22
,sage.misc.stopgap.stopgap,sage.misc.stopgap,stopgap,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/stopgap.pyx#L60
,sage.misc.superseded,sage.misc.superseded,superseded,module,,
,sage.misc.superseded.DeprecatedFunctionAlias,sage.misc.superseded,DeprecatedFunctionAlias,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/misc/superseded.py#L343
,sage.misc.superseded.deprecated_function_alias,sage.misc.superseded,deprecated_function_alias,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/superseded.py#L500
,sage.misc.superseded.deprecation,sage.misc.superseded,deprecation,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/superseded.py#L71
,sage.misc.superseded.deprecation_cython,sage.misc.superseded,deprecation_cython,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/superseded.py#L102
,sage.misc.superseded.experimental,sage.misc.superseded,experimental,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/misc/superseded.py#L218
,sage.misc.superseded.experimental_warning,sage.misc.superseded,experimental_warning,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/superseded.py#L183
,sage.misc.table,sage.misc.table,table,module,,
,sage.misc.table.table,sage.misc.table,table,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/misc/table.py#L19
,sage.misc.temporary_file,sage.misc.temporary_file,temporary_file,module,,
,sage.misc.temporary_file.atomic_dir,sage.misc.temporary_file,atomic_dir,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/misc/temporary_file.py#L417
,sage.misc.temporary_file.atomic_write,sage.misc.temporary_file,atomic_write,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/misc/temporary_file.py#L137
,sage.misc.temporary_file.spyx_tmp,sage.misc.temporary_file,spyx_tmp,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/temporary_file.py#L531
,sage.misc.temporary_file.tmp_dir,sage.misc.temporary_file,tmp_dir,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/temporary_file.py#L45
,sage.misc.temporary_file.tmp_filename,sage.misc.temporary_file,tmp_filename,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/temporary_file.py#L88
,sage.misc.test_nested_class,sage.misc.test_nested_class,test_nested_class,module,,
,sage.misc.trace,sage.misc.trace,trace,module,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/trace.py#L6
,sage.misc.trace.trace,sage.misc.trace,trace,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/trace.py#L6
,sage.misc.unknown,sage.misc.unknown,unknown,module,,
,sage.misc.unknown.UnknownClass,sage.misc.unknown,UnknownClass,class,UniqueRepresentation,https://github.com/sagemath/sage/blob/develop/src/sage/misc/unknown.py#L102
,sage.misc.verbose,sage.misc.verbose,verbose,module,,
,sage.misc.verbose.get_verbose,sage.misc.verbose,get_verbose,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/verbose.py#L239
,sage.misc.verbose.get_verbose_files,sage.misc.verbose,get_verbose_files,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/verbose.py#L228
,sage.misc.verbose.set_verbose,sage.misc.verbose,set_verbose,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/verbose.py#L185
,sage.misc.verbose.set_verbose_files,sage.misc.verbose,set_verbose_files,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/verbose.py#L221
,sage.misc.verbose.unset_verbose_files,sage.misc.verbose,unset_verbose_files,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/verbose.py#L232
,sage.misc.verbose.verbose,sage.misc.verbose,verbose,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/verbose.py#L116
,sage.misc.viewer,sage.misc.viewer,viewer,module,,
,sage.misc.viewer.Viewer,sage.misc.viewer,Viewer,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/misc/viewer.py#L132
,sage.misc.viewer.browser,sage.misc.viewer,browser,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/viewer.py#L299
,sage.misc.viewer.default_viewer,sage.misc.viewer,default_viewer,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/viewer.py#L36
,sage.misc.viewer.dvi_viewer,sage.misc.viewer,dvi_viewer,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/viewer.py#L316
,sage.misc.viewer.pdf_viewer,sage.misc.viewer,pdf_viewer,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/viewer.py#L334
,sage.misc.viewer.png_viewer,sage.misc.viewer,png_viewer,function,,https://github.com/sagemath/sage/blob/develop/src/sage/misc/viewer.py#L355
,sage.misc.weak_dict,sage.misc.weak_dict,weak_dict,module,,
,sage.misc.weak_dict.CachedWeakValueDictionary,sage.misc.weak_dict,CachedWeakValueDictionary,class,WeakValueDictionary,https://github.com/sagemath/sage/blob/develop/src/sage/misc/weak_dict.pyx#L1118
,sage.misc.weak_dict.WeakValueDictEraser,sage.misc.weak_dict,WeakValueDictEraser,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/misc/weak_dict.pyx#L142
,sage.misc.weak_dict.WeakValueDictionary,sage.misc.weak_dict,WeakValueDictionary,class,dict,https://github.com/sagemath/sage/blob/develop/src/sage/misc/weak_dict.pyx#L222
,sage.modular,sage.modular,modular,module,,
,sage.modular.abvar.abvar,sage.modular.abvar.abvar,abvar,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L3888
,sage.modular.abvar.abvar.ModularAbelianVariety,sage.modular.abvar.abvar,ModularAbelianVariety,class,ModularAbelianVariety_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L3888
,sage.modular.abvar.abvar.ModularAbelianVariety_abstract,sage.modular.abvar.abvar,ModularAbelianVariety_abstract,class,Parent,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L110
,sage.modular.abvar.abvar.ModularAbelianVariety_modsym,sage.modular.abvar.abvar,ModularAbelianVariety_modsym,class,ModularAbelianVariety_modsym_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L4479
,sage.modular.abvar.abvar.ModularAbelianVariety_modsym_abstract,sage.modular.abvar.abvar,ModularAbelianVariety_modsym_abstract,class,ModularAbelianVariety_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L3949
,sage.modular.abvar.abvar.factor_modsym_space_new_factors,sage.modular.abvar.abvar,factor_modsym_space_new_factors,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L4965
,sage.modular.abvar.abvar.factor_new_space,sage.modular.abvar.abvar,factor_new_space,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L4930
,sage.modular.abvar.abvar.is_ModularAbelianVariety,sage.modular.abvar.abvar,is_ModularAbelianVariety,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L80
,sage.modular.abvar.abvar.modsym_lattices,sage.modular.abvar.abvar,modsym_lattices,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L5072
,sage.modular.abvar.abvar.random_hecke_operator,sage.modular.abvar.abvar,random_hecke_operator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L4898
,sage.modular.abvar.abvar.simple_factorization_of_modsym_space,sage.modular.abvar.abvar,simple_factorization_of_modsym_space,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L4989
,sage.modular.abvar.abvar.sqrt_poly,sage.modular.abvar.abvar,sqrt_poly,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar.py#L4859
,sage.modular.abvar.abvar_ambient_jacobian,sage.modular.abvar.abvar_ambient_jacobian,abvar_ambient_jacobian,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar_ambient_jacobian.py#L29
,sage.modular.abvar.abvar_ambient_jacobian.ModAbVar_ambient_jacobian,sage.modular.abvar.abvar_ambient_jacobian,ModAbVar_ambient_jacobian,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar_ambient_jacobian.py#L29
,sage.modular.abvar.abvar_ambient_jacobian.ModAbVar_ambient_jacobian_class,sage.modular.abvar.abvar_ambient_jacobian,ModAbVar_ambient_jacobian_class,class,ModularAbelianVariety_modsym_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar_ambient_jacobian.py#L71
,sage.modular.abvar.abvar_newform,sage.modular.abvar.abvar_newform,abvar_newform,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar_newform.py#L29
,sage.modular.abvar.abvar_newform.ModularAbelianVariety_newform,sage.modular.abvar.abvar_newform,ModularAbelianVariety_newform,class,ModularAbelianVariety_modsym_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/abvar_newform.py#L29
,sage.modular.abvar.constructor,sage.modular.abvar.constructor,constructor,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/constructor.py#L137
,sage.modular.abvar.constructor.AbelianVariety,sage.modular.abvar.constructor,AbelianVariety,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/constructor.py#L137
,sage.modular.abvar.constructor.J0,sage.modular.abvar.constructor,J0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/constructor.py#L77
,sage.modular.abvar.constructor.J1,sage.modular.abvar.constructor,J1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/constructor.py#L101
,sage.modular.abvar.constructor.JH,sage.modular.abvar.constructor,JH,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/constructor.py#L119
,sage.modular.abvar.cuspidal_subgroup,sage.modular.abvar.cuspidal_subgroup,cuspidal_subgroup,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/cuspidal_subgroup.py#L187
,sage.modular.abvar.cuspidal_subgroup.CuspidalSubgroup,sage.modular.abvar.cuspidal_subgroup,CuspidalSubgroup,class,CuspidalSubgroup_generic,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/cuspidal_subgroup.py#L187
,sage.modular.abvar.cuspidal_subgroup.CuspidalSubgroup_generic,sage.modular.abvar.cuspidal_subgroup,CuspidalSubgroup_generic,class,FiniteSubgroup,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/cuspidal_subgroup.py#L82
,sage.modular.abvar.cuspidal_subgroup.RationalCuspSubgroup,sage.modular.abvar.cuspidal_subgroup,RationalCuspSubgroup,class,CuspidalSubgroup_generic,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/cuspidal_subgroup.py#L238
,sage.modular.abvar.cuspidal_subgroup.RationalCuspidalSubgroup,sage.modular.abvar.cuspidal_subgroup,RationalCuspidalSubgroup,class,CuspidalSubgroup_generic,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/cuspidal_subgroup.py#L289
,sage.modular.abvar.cuspidal_subgroup.is_rational_cusp_gamma0,sage.modular.abvar.cuspidal_subgroup,is_rational_cusp_gamma0,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/cuspidal_subgroup.py#L340
,sage.modular.abvar.finite_subgroup,sage.modular.abvar.finite_subgroup,finite_subgroup,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/finite_subgroup.py#L118
,sage.modular.abvar.finite_subgroup.FiniteSubgroup,sage.modular.abvar.finite_subgroup,FiniteSubgroup,class,Module,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/finite_subgroup.py#L118
,sage.modular.abvar.finite_subgroup.FiniteSubgroup_lattice,sage.modular.abvar.finite_subgroup,FiniteSubgroup_lattice,class,FiniteSubgroup,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/finite_subgroup.py#L839
,sage.modular.abvar.homology,sage.modular.abvar.homology,homology,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L63
,sage.modular.abvar.homology.Homology,sage.modular.abvar.homology,Homology,class,HeckeModule_free_module,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L63
,sage.modular.abvar.homology.Homology_abvar,sage.modular.abvar.homology,Homology_abvar,class,Homology,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L95
,sage.modular.abvar.homology.Homology_over_base,sage.modular.abvar.homology,Homology_over_base,class,Homology_abvar,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L488
,sage.modular.abvar.homology.Homology_submodule,sage.modular.abvar.homology,Homology_submodule,class,Homology,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L549
,sage.modular.abvar.homology.IntegralHomology,sage.modular.abvar.homology,IntegralHomology,class,Homology_abvar,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L334
,sage.modular.abvar.homology.RationalHomology,sage.modular.abvar.homology,RationalHomology,class,Homology_abvar,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homology.py#L410
,sage.modular.abvar.homspace,sage.modular.abvar.homspace,homspace,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homspace.py#L739
,sage.modular.abvar.homspace.EndomorphismSubring,sage.modular.abvar.homspace,EndomorphismSubring,class,"A, Homspace",https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homspace.py#L739
,sage.modular.abvar.homspace.Homspace,sage.modular.abvar.homspace,Homspace,class,HomsetWithBase,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/homspace.py#L195
,sage.modular.abvar.lseries,sage.modular.abvar.lseries,lseries,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/lseries.py#L35
,sage.modular.abvar.lseries.Lseries,sage.modular.abvar.lseries,Lseries,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/lseries.py#L35
,sage.modular.abvar.lseries.Lseries_complex,sage.modular.abvar.lseries,Lseries_complex,class,Lseries,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/lseries.py#L73
,sage.modular.abvar.lseries.Lseries_padic,sage.modular.abvar.lseries,Lseries_padic,class,Lseries,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/lseries.py#L295
,sage.modular.abvar.morphism,sage.modular.abvar.morphism,morphism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/morphism.py#L647
,sage.modular.abvar.morphism.DegeneracyMap,sage.modular.abvar.morphism,DegeneracyMap,class,"A, Morphism",https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/morphism.py#L647
,sage.modular.abvar.morphism.HeckeOperator,sage.modular.abvar.morphism,HeckeOperator,class,Morphism,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/morphism.py#L701
,sage.modular.abvar.morphism.Morphism,sage.modular.abvar.morphism,Morphism,class,"A, Morphism_abstract, MatrixMorphism",https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/morphism.py#L598
,sage.modular.abvar.morphism.Morphism_abstract,sage.modular.abvar.morphism,Morphism_abstract,class,MatrixMorphism_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/morphism.py#L53
,sage.modular.abvar.torsion_subgroup,sage.modular.abvar.torsion_subgroup,torsion_subgroup,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/torsion_subgroup.py#L655
,sage.modular.abvar.torsion_subgroup.QQbarTorsionSubgroup,sage.modular.abvar.torsion_subgroup,QQbarTorsionSubgroup,class,Module,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/torsion_subgroup.py#L655
,sage.modular.abvar.torsion_subgroup.RationalTorsionSubgroup,sage.modular.abvar.torsion_subgroup,RationalTorsionSubgroup,class,FiniteSubgroup,https://github.com/sagemath/sage/blob/develop/src/sage/modular/abvar/torsion_subgroup.py#L105
,sage.modular.arithgroup.arithgroup_element,sage.modular.arithgroup.arithgroup_element,arithgroup_element,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_element.pyx#L26
,sage.modular.arithgroup.arithgroup_element.ArithmeticSubgroupElement,sage.modular.arithgroup.arithgroup_element,ArithmeticSubgroupElement,class,MultiplicativeGroupElement,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_element.pyx#L26
,sage.modular.arithgroup.arithgroup_generic,sage.modular.arithgroup.arithgroup_generic,arithgroup_generic,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_generic.py#L53
,sage.modular.arithgroup.arithgroup_generic.ArithmeticSubgroup,sage.modular.arithgroup.arithgroup_generic,ArithmeticSubgroup,class,Group,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_generic.py#L53
,sage.modular.arithgroup.arithgroup_generic.is_ArithmeticSubgroup,sage.modular.arithgroup.arithgroup_generic,is_ArithmeticSubgroup,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_generic.py#L33
,sage.modular.arithgroup.arithgroup_perm,sage.modular.arithgroup.arithgroup_perm,arithgroup_perm,module,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L294
,sage.modular.arithgroup.arithgroup_perm.ArithmeticSubgroup_Permutation,sage.modular.arithgroup.arithgroup_perm,ArithmeticSubgroup_Permutation,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L294
,sage.modular.arithgroup.arithgroup_perm.ArithmeticSubgroup_Permutation_class,sage.modular.arithgroup.arithgroup_perm,ArithmeticSubgroup_Permutation_class,class,ArithmeticSubgroup,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L463
,sage.modular.arithgroup.arithgroup_perm.EvenArithmeticSubgroup_Permutation,sage.modular.arithgroup.arithgroup_perm,EvenArithmeticSubgroup_Permutation,class,"S2, S3, L, R, ArithmeticSubgroup_Permutation_class",https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L1863
,sage.modular.arithgroup.arithgroup_perm.HsuExample10,sage.modular.arithgroup.arithgroup_perm,HsuExample10,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L2654
,sage.modular.arithgroup.arithgroup_perm.HsuExample18,sage.modular.arithgroup.arithgroup_perm,HsuExample18,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L2674
,sage.modular.arithgroup.arithgroup_perm.OddArithmeticSubgroup_Permutation,sage.modular.arithgroup.arithgroup_perm,OddArithmeticSubgroup_Permutation,class,"S2, S3, L, R, ArithmeticSubgroup_Permutation_class",https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L1570
,sage.modular.arithgroup.arithgroup_perm.eval_sl2z_word,sage.modular.arithgroup.arithgroup_perm,eval_sl2z_word,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L204
,sage.modular.arithgroup.arithgroup_perm.sl2z_word_problem,sage.modular.arithgroup.arithgroup_perm,sl2z_word_problem,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L128
,sage.modular.arithgroup.arithgroup_perm.word_of_perms,sage.modular.arithgroup.arithgroup_perm,word_of_perms,function,,https://github.com/sagemath/sage/blob/develop/src/sage/modular/arithgroup/arithgroup_perm.py#L222
