Status,Implementation Type,full_name,module,entity_name,type,bases,source
,,sage.combinat.cluster_algebra_quiver.mutation_class,sage.combinat.cluster_algebra_quiver.mutation_class,mutation_class,module,,
,,sage.combinat.cluster_algebra_quiver.mutation_type,sage.combinat.cluster_algebra_quiver.mutation_type,mutation_type,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/mutation_type.py#L36
,,sage.combinat.cluster_algebra_quiver.mutation_type.is_mutation_finite,sage.combinat.cluster_algebra_quiver.mutation_type,is_mutation_finite,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/mutation_type.py#L36
,,sage.combinat.cluster_algebra_quiver.mutation_type.load_data,sage.combinat.cluster_algebra_quiver.mutation_type,load_data,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/mutation_type.py#L1235
,,sage.combinat.cluster_algebra_quiver.quiver,sage.combinat.cluster_algebra_quiver.quiver,quiver,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver.py#L65
,,sage.combinat.cluster_algebra_quiver.quiver.ClusterQuiver,sage.combinat.cluster_algebra_quiver.quiver,ClusterQuiver,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver.py#L65
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,quiver_mutation_type,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L38
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type.QuiverMutationType,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,QuiverMutationType,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L38
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type.QuiverMutationTypeFactory,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,QuiverMutationTypeFactory,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L38
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type.QuiverMutationType_Irreducible,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,QuiverMutationType_Irreducible,class,QuiverMutationType_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L1108
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type.QuiverMutationType_Reducible,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,QuiverMutationType_Reducible,class,QuiverMutationType_abstract,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L1965
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type.QuiverMutationType_abstract,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,QuiverMutationType_abstract,class,"UniqueRepresentation, SageObject",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L655
,,sage.combinat.cluster_algebra_quiver.quiver_mutation_type.save_quiver_data,sage.combinat.cluster_algebra_quiver.quiver_mutation_type,save_quiver_data,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_algebra_quiver/quiver_mutation_type.py#L2289
,,sage.combinat.cluster_complex,sage.combinat.cluster_complex,cluster_complex,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_complex.py#L114
,,sage.combinat.cluster_complex.ClusterComplex,sage.combinat.cluster_complex,ClusterComplex,class,"W, SubwordComplex",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_complex.py#L114
,,sage.combinat.cluster_complex.ClusterComplexFacet,sage.combinat.cluster_complex,ClusterComplexFacet,class,SubwordComplexFacet,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/cluster_complex.py#L59
,,sage.combinat.colored_permutations,sage.combinat.colored_permutations,colored_permutations,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/colored_permutations.py#L30
,,sage.combinat.colored_permutations.ColoredPermutation,sage.combinat.colored_permutations,ColoredPermutation,class,MultiplicativeGroupElement,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/colored_permutations.py#L30
,,sage.combinat.colored_permutations.ColoredPermutations,sage.combinat.colored_permutations,ColoredPermutations,class,ShephardToddFamilyGroup,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/colored_permutations.py#L1153
,,sage.combinat.colored_permutations.ShephardToddFamilyGroup,sage.combinat.colored_permutations,ShephardToddFamilyGroup,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/colored_permutations.py#L414
,,sage.combinat.colored_permutations.SignedPermutation,sage.combinat.colored_permutations,SignedPermutation,class,ColoredPermutation,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/colored_permutations.py#L1266
,,sage.combinat.colored_permutations.SignedPermutations,sage.combinat.colored_permutations,SignedPermutations,class,ColoredPermutations,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/colored_permutations.py#L1589
,,sage.combinat.combinat,sage.combinat.combinat,combinat,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1479
,,sage.combinat.combinat.CombinatorialElement,sage.combinat.combinat,CombinatorialElement,class,"CombinatorialObject, Element",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1479
,,sage.combinat.combinat.CombinatorialObject,sage.combinat.combinat,CombinatorialObject,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1107
,,sage.combinat.combinat.bell_number,sage.combinat.combinat,bell_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L188
,,sage.combinat.combinat.bell_polynomial,sage.combinat.combinat,bell_polynomial,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1901
,,sage.combinat.combinat.bernoulli_polynomial,sage.combinat.combinat,bernoulli_polynomial,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L2197
,,sage.combinat.combinat.catalan_number,sage.combinat.combinat,catalan_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L440
,,sage.combinat.combinat.euler_number,sage.combinat.combinat,euler_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L527
,,sage.combinat.combinat.eulerian_number,sage.combinat.combinat,eulerian_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L576
,,sage.combinat.combinat.eulerian_polynomial,sage.combinat.combinat,eulerian_polynomial,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L621
,,sage.combinat.combinat.fibonacci,sage.combinat.combinat,fibonacci,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L671
,,sage.combinat.combinat.fibonacci_sequence,sage.combinat.combinat,fibonacci_sequence,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L2089
,,sage.combinat.combinat.fibonacci_xrange,sage.combinat.combinat,fibonacci_xrange,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L2137
,,sage.combinat.combinat.lucas_number1,sage.combinat.combinat,lucas_number1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L728
,,sage.combinat.combinat.lucas_number2,sage.combinat.combinat,lucas_number2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L797
,,sage.combinat.combinat.narayana_number,sage.combinat.combinat,narayana_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L494
,,sage.combinat.combinat.number_of_tuples,sage.combinat.combinat,number_of_tuples,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1673
,,sage.combinat.combinat.number_of_unordered_tuples,sage.combinat.combinat,number_of_unordered_tuples,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1792
,,sage.combinat.combinat.polygonal_number,sage.combinat.combinat,polygonal_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1029
,,sage.combinat.combinat.stirling_number1,sage.combinat.combinat,stirling_number1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L847
,,sage.combinat.combinat.stirling_number2,sage.combinat.combinat,stirling_number2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L899
,,sage.combinat.combinat.tuples,sage.combinat.combinat,tuples,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1572
,,sage.combinat.combinat.unordered_tuples,sage.combinat.combinat,unordered_tuples,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1723
,,sage.combinat.combinat.unshuffle_iterator,sage.combinat.combinat,unshuffle_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat.py#L1839
,,sage.combinat.combinat_cython,sage.combinat.combinat_cython,combinat_cython,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat_cython.pyx#L368
,,sage.combinat.combinat_cython.conjugate,sage.combinat.combinat_cython,conjugate,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat_cython.pyx#L368
,,sage.combinat.combinat_cython.lyndon_word_iterator,sage.combinat.combinat_cython,lyndon_word_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat_cython.pyx#L156
,,sage.combinat.combinat_cython.perfect_matchings_iterator,sage.combinat.combinat_cython,perfect_matchings_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat_cython.pyx#L212
,,sage.combinat.combinat_cython.set_partition_composition,sage.combinat.combinat_cython,set_partition_composition,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinat_cython.pyx#L299
Implemented,FULL,sage.combinat.combination,sage.combinat.combination,combination,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L734
Implemented,FULL,sage.combinat.combination.ChooseNK,sage.combinat.combination,ChooseNK,class,Combinations_setk,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L734
Implemented,FULL,sage.combinat.combination.Combinations,sage.combinat.combination,Combinations,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L37
Implemented,FULL,sage.combinat.combination.Combinations_mset,sage.combinat.combination,Combinations_mset,class,Parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L196
Implemented,FULL,sage.combinat.combination.Combinations_msetk,sage.combinat.combination,Combinations_msetk,class,Parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L342
Implemented,FULL,sage.combinat.combination.Combinations_set,sage.combinat.combination,Combinations_set,class,Combinations_mset,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L285
Implemented,FULL,sage.combinat.combination.Combinations_setk,sage.combinat.combination,Combinations_setk,class,Combinations_msetk,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L447
Implemented,FULL,sage.combinat.combination.from_rank,sage.combinat.combination,from_rank,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L614
Implemented,FULL,sage.combinat.combination.rank,sage.combinat.combination,rank,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combination.py#L548
,,sage.combinat.combinatorial_map,sage.combinat.combinatorial_map,combinatorial_map,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinatorial_map.py#L194
,,sage.combinat.combinatorial_map.CombinatorialMap,sage.combinat.combinatorial_map,CombinatorialMap,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinatorial_map.py#L194
,,sage.combinat.combinatorial_map.combinatorial_map,sage.combinat.combinatorial_map,combinatorial_map,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinatorial_map.py#L58
,,sage.combinat.combinatorial_map.combinatorial_map_trivial,sage.combinat.combinatorial_map,combinatorial_map_trivial,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinatorial_map.py#L58
,,sage.combinat.combinatorial_map.combinatorial_map_wrapper,sage.combinat.combinatorial_map,combinatorial_map_wrapper,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinatorial_map.py#L103
,,sage.combinat.combinatorial_map.combinatorial_maps_in_class,sage.combinat.combinatorial_map,combinatorial_maps_in_class,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/combinatorial_map.py#L374
Implemented,FULL,sage.combinat.composition,sage.combinat.composition,composition,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L52
Implemented,FULL,sage.combinat.composition.Composition,sage.combinat.composition,Composition,class,CombinatorialElement,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L52
Implemented,FULL,sage.combinat.composition.Compositions,sage.combinat.composition,Compositions,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L1471
Implemented,FULL,sage.combinat.composition.Compositions_all,sage.combinat.composition,Compositions_all,class,Compositions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L1951
Implemented,FULL,sage.combinat.composition.Compositions_constraints,sage.combinat.composition,Compositions_constraints,class,IntegerListsLex,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L1928
Implemented,FULL,sage.combinat.composition.Compositions_n,sage.combinat.composition,Compositions_n,class,Compositions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L2039
Implemented,FULL,sage.combinat.composition.composition_iterator_fast,sage.combinat.composition,composition_iterator_fast,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition.py#L2158
Implemented,FULL,sage.combinat.composition_signed,sage.combinat.composition_signed,composition_signed,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_signed.py#L26
Implemented,FULL,sage.combinat.composition_signed.SignedCompositions,sage.combinat.composition_signed,SignedCompositions,class,Compositions_n,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_signed.py#L26
Implemented,FULL,sage.combinat.composition_tableau,sage.combinat.composition_tableau,composition_tableau,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_tableau.py#L23
Implemented,FULL,sage.combinat.composition_tableau.CompositionTableau,sage.combinat.composition_tableau,CompositionTableau,class,CombinatorialElement,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_tableau.py#L23
Implemented,FULL,sage.combinat.composition_tableau.CompositionTableaux,sage.combinat.composition_tableau,CompositionTableaux,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_tableau.py#L272
Implemented,FULL,sage.combinat.composition_tableau.CompositionTableauxBacktracker,sage.combinat.composition_tableau,CompositionTableauxBacktracker,class,GenericBacktracker,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_tableau.py#L751
Implemented,FULL,sage.combinat.composition_tableau.CompositionTableaux_all,sage.combinat.composition_tableau,CompositionTableaux_all,class,"CompositionTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/composition_tableau.py#L513
