Status,full_name,module,entity_name,type,bases,source
,sage.groups.perm_gps.permgroup_named.PermutationGroup_plg,sage.groups.perm_gps.permgroup_named,PermutationGroup_plg,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2623
,sage.groups.perm_gps.permgroup_named.PermutationGroup_pug,sage.groups.perm_gps.permgroup_named,PermutationGroup_pug,class,PermutationGroup_plg,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2951
,sage.groups.perm_gps.permgroup_named.PermutationGroup_symalt,sage.groups.perm_gps.permgroup_named,PermutationGroup_symalt,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L147
,sage.groups.perm_gps.permgroup_named.PermutationGroup_unique,sage.groups.perm_gps.permgroup_named,PermutationGroup_unique,class,"CachedRepresentation, PermutationGroup_generic",https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L110
,sage.groups.perm_gps.permgroup_named.PrimitiveGroup,sage.groups.perm_gps.permgroup_named,PrimitiveGroup,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2246
,sage.groups.perm_gps.permgroup_named.PrimitiveGroups,sage.groups.perm_gps.permgroup_named,PrimitiveGroups,function,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2351
,sage.groups.perm_gps.permgroup_named.PrimitiveGroupsAll,sage.groups.perm_gps.permgroup_named,PrimitiveGroupsAll,class,DisjointUnionEnumeratedSets,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2399
,sage.groups.perm_gps.permgroup_named.PrimitiveGroupsOfDegree,sage.groups.perm_gps.permgroup_named,PrimitiveGroupsOfDegree,class,"CachedRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2470
,sage.groups.perm_gps.permgroup_named.QuaternionGroup,sage.groups.perm_gps.permgroup_named,QuaternionGroup,class,DiCyclicGroup,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L1183
,sage.groups.perm_gps.permgroup_named.SemidihedralGroup,sage.groups.perm_gps.permgroup_named,SemidihedralGroup,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L1695
,sage.groups.perm_gps.permgroup_named.SmallPermutationGroup,sage.groups.perm_gps.permgroup_named,SmallPermutationGroup,class,PermutationGroup_generic,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L3479
,sage.groups.perm_gps.permgroup_named.SplitMetacyclicGroup,sage.groups.perm_gps.permgroup_named,SplitMetacyclicGroup,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L1551
,sage.groups.perm_gps.permgroup_named.SuzukiGroup,sage.groups.perm_gps.permgroup_named,SuzukiGroup,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L3062
,sage.groups.perm_gps.permgroup_named.SuzukiSporadicGroup,sage.groups.perm_gps.permgroup_named,SuzukiSporadicGroup,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L1153
,sage.groups.perm_gps.permgroup_named.SymmetricGroup,sage.groups.perm_gps.permgroup_named,SymmetricGroup,class,PermutationGroup_symalt,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L202
,sage.groups.perm_gps.permgroup_named.TransitiveGroup,sage.groups.perm_gps.permgroup_named,TransitiveGroup,class,PermutationGroup_unique,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L1854
,sage.groups.perm_gps.permgroup_named.TransitiveGroups,sage.groups.perm_gps.permgroup_named,TransitiveGroups,function,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L1962
,sage.groups.perm_gps.permgroup_named.TransitiveGroupsAll,sage.groups.perm_gps.permgroup_named,TransitiveGroupsAll,class,DisjointUnionEnumeratedSets,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2002
,sage.groups.perm_gps.permgroup_named.TransitiveGroupsOfDegree,sage.groups.perm_gps.permgroup_named,TransitiveGroupsOfDegree,class,"CachedRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/permgroup_named.py#L2061
,sage.groups.perm_gps.permutation_groups_catalog,sage.groups.perm_gps.permutation_groups_catalog,permutation_groups_catalog,module,,
,sage.groups.perm_gps.symgp_conjugacy_class,sage.groups.perm_gps.symgp_conjugacy_class,symgp_conjugacy_class,module,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/symgp_conjugacy_class.py#L175
,sage.groups.perm_gps.symgp_conjugacy_class.PermutationsConjugacyClass,sage.groups.perm_gps.symgp_conjugacy_class,PermutationsConjugacyClass,class,"P, SymmetricGroupConjugacyClassMixin, ConjugacyClass",https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/symgp_conjugacy_class.py#L175
,sage.groups.perm_gps.symgp_conjugacy_class.SymmetricGroupConjugacyClass,sage.groups.perm_gps.symgp_conjugacy_class,SymmetricGroupConjugacyClass,class,"SymmetricGroupConjugacyClassMixin, ConjugacyClassGAP",https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/symgp_conjugacy_class.py#L99
,sage.groups.perm_gps.symgp_conjugacy_class.SymmetricGroupConjugacyClassMixin,sage.groups.perm_gps.symgp_conjugacy_class,SymmetricGroupConjugacyClassMixin,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/symgp_conjugacy_class.py#L18
,sage.groups.perm_gps.symgp_conjugacy_class.conjugacy_class_iterator,sage.groups.perm_gps.symgp_conjugacy_class,conjugacy_class_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/symgp_conjugacy_class.py#L296
,sage.groups.perm_gps.symgp_conjugacy_class.default_representative,sage.groups.perm_gps.symgp_conjugacy_class,default_representative,function,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/perm_gps/symgp_conjugacy_class.py#L254
,sage.groups.raag,sage.groups.raag,raag,module,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/raag.py#L633
,sage.groups.raag.CohomologyRAAG,sage.groups.raag,CohomologyRAAG,class,"R, A, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/groups/raag.py#L633
,sage.groups.raag.Element,sage.groups.raag,Element,class,CohomologyRAAGElement,https://github.com/sagemath/sage/blob/develop/src/sage/groups/raag.py#L862
,sage.groups.raag.RightAngledArtinGroup,sage.groups.raag,RightAngledArtinGroup,class,"G, ArtinGroup",https://github.com/sagemath/sage/blob/develop/src/sage/groups/raag.py#L45
,sage.groups.semimonomial_transformations.semimonomial_transformation,sage.groups.semimonomial_transformations.semimonomial_transformation,semimonomial_transformation,module,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/semimonomial_transformations/semimonomial_transformation.pyx#L94
,sage.groups.semimonomial_transformations.semimonomial_transformation.SemimonomialTransformation,sage.groups.semimonomial_transformations.semimonomial_transformation,SemimonomialTransformation,class,MultiplicativeGroupElement,https://github.com/sagemath/sage/blob/develop/src/sage/groups/semimonomial_transformations/semimonomial_transformation.pyx#L94
,sage.groups.semimonomial_transformations.semimonomial_transformation_group,sage.groups.semimonomial_transformations.semimonomial_transformation_group,semimonomial_transformation_group,module,,https://github.com/sagemath/sage/blob/develop/src/sage/groups/semimonomial_transformations/semimonomial_transformation_group.py#L462
,sage.groups.semimonomial_transformations.semimonomial_transformation_group.SemimonomialActionMat,sage.groups.semimonomial_transformations.semimonomial_transformation_group,SemimonomialActionMat,class,"G, M, Action",https://github.com/sagemath/sage/blob/develop/src/sage/groups/semimonomial_transformations/semimonomial_transformation_group.py#L462
,sage.groups.semimonomial_transformations.semimonomial_transformation_group.SemimonomialActionVec,sage.groups.semimonomial_transformations.semimonomial_transformation_group,SemimonomialActionVec,class,"G, V, Action",https://github.com/sagemath/sage/blob/develop/src/sage/groups/semimonomial_transformations/semimonomial_transformation_group.py#L408
,sage.groups.semimonomial_transformations.semimonomial_transformation_group.SemimonomialTransformationGroup,sage.groups.semimonomial_transformations.semimonomial_transformation_group,SemimonomialTransformationGroup,class,"R, FiniteGroup, UniqueRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/groups/semimonomial_transformations/semimonomial_transformation_group.py#L65
,sage.homology,sage.homology,homology,module,,
,sage.homology.algebraic_topological_model,sage.homology.algebraic_topological_model,algebraic_topological_model,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/algebraic_topological_model.py#L37
,sage.homology.algebraic_topological_model.algebraic_topological_model,sage.homology.algebraic_topological_model,algebraic_topological_model,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/algebraic_topological_model.py#L37
,sage.homology.algebraic_topological_model.algebraic_topological_model_delta_complex,sage.homology.algebraic_topological_model,algebraic_topological_model_delta_complex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/algebraic_topological_model.py#L341
,sage.homology.chain_complex,sage.homology.chain_complex,chain_complex,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex.py#L93
,sage.homology.chain_complex.ChainComplex,sage.homology.chain_complex,ChainComplex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex.py#L93
,sage.homology.chain_complex.ChainComplex_class,sage.homology.chain_complex,ChainComplex_class,class,Parent,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex.py#L643
,sage.homology.chain_complex.Chain_class,sage.homology.chain_complex,Chain_class,class,ModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex.py#L318
,sage.homology.chain_complex_homspace,sage.homology.chain_complex_homspace,chain_complex_homspace,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex_homspace.py#L132
,sage.homology.chain_complex_homspace.ChainComplexHomspace,sage.homology.chain_complex_homspace,ChainComplexHomspace,class,"X, Y, Homset",https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex_homspace.py#L132
,sage.homology.chain_complex_homspace.is_ChainComplexHomspace,sage.homology.chain_complex_homspace,is_ChainComplexHomspace,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex_homspace.py#L108
,sage.homology.chain_complex_morphism,sage.homology.chain_complex_morphism,chain_complex_morphism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex_morphism.py#L94
,sage.homology.chain_complex_morphism.ChainComplexMorphism,sage.homology.chain_complex_morphism,ChainComplexMorphism,class,"C, D, Morphism",https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex_morphism.py#L94
,sage.homology.chain_complex_morphism.is_ChainComplexMorphism,sage.homology.chain_complex_morphism,is_ChainComplexMorphism,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_complex_morphism.py#L61
,sage.homology.chain_homotopy,sage.homology.chain_homotopy,chain_homotopy,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_homotopy.py#L388
,sage.homology.chain_homotopy.ChainContraction,sage.homology.chain_homotopy,ChainContraction,class,ChainHomotopy,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_homotopy.py#L388
,sage.homology.chain_homotopy.ChainHomotopy,sage.homology.chain_homotopy,ChainHomotopy,class,Morphism,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chain_homotopy.py#L51
,sage.homology.chains,sage.homology.chains,chains,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chains.py#L28
,sage.homology.chains.CellComplexReference,sage.homology.chains,CellComplexReference,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chains.py#L28
,sage.homology.chains.Chains,sage.homology.chains,Chains,class,"CellComplexReference, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/homology/chains.py#L90
,sage.homology.chains.Cochains,sage.homology.chains,Cochains,class,"CellComplexReference, CombinatorialFreeModule",https://github.com/sagemath/sage/blob/develop/src/sage/homology/chains.py#L317
,sage.homology.chains.Element,sage.homology.chains,Element,class,IndexedFreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/homology/chains.py#L216
,sage.homology.free_resolution,sage.homology.free_resolution,free_resolution,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/free_resolution.py#L318
,sage.homology.free_resolution.FiniteFreeResolution,sage.homology.free_resolution,FiniteFreeResolution,class,FreeResolution,https://github.com/sagemath/sage/blob/develop/src/sage/homology/free_resolution.py#L318
,sage.homology.free_resolution.FiniteFreeResolution_free_module,sage.homology.free_resolution,FiniteFreeResolution_free_module,class,FiniteFreeResolution,https://github.com/sagemath/sage/blob/develop/src/sage/homology/free_resolution.py#L670
,sage.homology.free_resolution.FiniteFreeResolution_singular,sage.homology.free_resolution,FiniteFreeResolution_singular,class,FiniteFreeResolution,https://github.com/sagemath/sage/blob/develop/src/sage/homology/free_resolution.py#L772
,sage.homology.free_resolution.FreeResolution,sage.homology.free_resolution,FreeResolution,class,SageObject,https://github.com/sagemath/sage/blob/develop/src/sage/homology/free_resolution.py#L81
,sage.homology.graded_resolution,sage.homology.graded_resolution,graded_resolution,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/graded_resolution.py#L92
,sage.homology.graded_resolution.GradedFiniteFreeResolution,sage.homology.graded_resolution,GradedFiniteFreeResolution,class,FiniteFreeResolution,https://github.com/sagemath/sage/blob/develop/src/sage/homology/graded_resolution.py#L92
,sage.homology.graded_resolution.GradedFiniteFreeResolution_free_module,sage.homology.graded_resolution,GradedFiniteFreeResolution_free_module,class,"GradedFiniteFreeResolution, FiniteFreeResolution_free_module",https://github.com/sagemath/sage/blob/develop/src/sage/homology/graded_resolution.py#L315
,sage.homology.graded_resolution.GradedFiniteFreeResolution_singular,sage.homology.graded_resolution,GradedFiniteFreeResolution_singular,class,"GradedFiniteFreeResolution, FiniteFreeResolution_singular",https://github.com/sagemath/sage/blob/develop/src/sage/homology/graded_resolution.py#L411
,sage.homology.hochschild_complex,sage.homology.hochschild_complex,hochschild_complex,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/hochschild_complex.py#L27
,sage.homology.hochschild_complex.Element,sage.homology.hochschild_complex,Element,class,ModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/homology/hochschild_complex.py#L536
,sage.homology.hochschild_complex.HochschildComplex,sage.homology.hochschild_complex,HochschildComplex,class,"A, M, UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/homology/hochschild_complex.py#L27
,sage.homology.homology_group,sage.homology.homology_group,homology_group,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_group.py#L138
,sage.homology.homology_group.HomologyGroup,sage.homology.homology_group,HomologyGroup,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_group.py#L138
,sage.homology.homology_group.HomologyGroup_class,sage.homology.homology_group,HomologyGroup_class,class,AdditiveAbelianGroup_fixed_gens,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_group.py#L24
,sage.homology.homology_morphism,sage.homology.homology_morphism,homology_morphism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_morphism.py#L45
,sage.homology.homology_morphism.InducedHomologyMorphism,sage.homology.homology_morphism,InducedHomologyMorphism,class,Morphism,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_morphism.py#L45
,sage.homology.homology_vector_space_with_basis,sage.homology.homology_vector_space_with_basis,homology_vector_space_with_basis,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L700
,sage.homology.homology_vector_space_with_basis.CohomologyRing,sage.homology.homology_vector_space_with_basis,CohomologyRing,class,HomologyVectorSpaceWithBasis,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L700
,sage.homology.homology_vector_space_with_basis.CohomologyRing_mod2,sage.homology.homology_vector_space_with_basis,CohomologyRing_mod2,class,CohomologyRing,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L939
,sage.homology.homology_vector_space_with_basis.Element,sage.homology.homology_vector_space_with_basis,Element,class,Element,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L882
,sage.homology.homology_vector_space_with_basis.HomologyVectorSpaceWithBasis,sage.homology.homology_vector_space_with_basis,HomologyVectorSpaceWithBasis,class,CombinatorialFreeModule,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L48
,sage.homology.homology_vector_space_with_basis.HomologyVectorSpaceWithBasis_mod2,sage.homology.homology_vector_space_with_basis,HomologyVectorSpaceWithBasis_mod2,class,HomologyVectorSpaceWithBasis,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L522
,sage.homology.homology_vector_space_with_basis.is_GF2,sage.homology.homology_vector_space_with_basis,is_GF2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L1438
,sage.homology.homology_vector_space_with_basis.sum_indices,sage.homology.homology_vector_space_with_basis,sum_indices,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/homology_vector_space_with_basis.py#L1397
,sage.homology.koszul_complex,sage.homology.koszul_complex,koszul_complex,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/koszul_complex.py#L25
,sage.homology.koszul_complex.KoszulComplex,sage.homology.koszul_complex,KoszulComplex,class,"R, ChainComplex_class, UniqueRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/homology/koszul_complex.py#L25
,sage.homology.matrix_utils,sage.homology.matrix_utils,matrix_utils,module,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/matrix_utils.py#L24
,sage.homology.matrix_utils.dhsw_snf,sage.homology.matrix_utils,dhsw_snf,function,,https://github.com/sagemath/sage/blob/develop/src/sage/homology/matrix_utils.py#L24
,sage.interfaces,sage.interfaces,interfaces,module,,
,sage.interfaces.abc,sage.interfaces.abc,abc,module,,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/abc.py#L6
,sage.interfaces.abc.AxiomElement,sage.interfaces.abc,AxiomElement,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/abc.py#L6
,sage.interfaces.abc.ExpectElement,sage.interfaces.abc,ExpectElement,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/abc.py#L23
,sage.interfaces.abc.FriCASElement,sage.interfaces.abc,FriCASElement,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/abc.py#L40
,sage.interfaces.abc.GapElement,sage.interfaces.abc,GapElement,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/abc.py#L57
,sage.interfaces.abc.GpElement,sage.interfaces.abc,GpElement,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/interfaces/abc.py#L74
