Status,Implementation Type,full_name,module,entity_name,type,bases,source
,,sage.parallel.decorate.normalize_input,sage.parallel.decorate,normalize_input,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/decorate.py#L15
,,sage.parallel.decorate.parallel,sage.parallel.decorate,parallel,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/decorate.py#L288
,,sage.parallel.map_reduce,sage.parallel.map_reduce,map_reduce,module,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L614
,,sage.parallel.map_reduce.ActiveTaskCounterDarwin,sage.parallel.map_reduce,ActiveTaskCounterDarwin,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L631
,,sage.parallel.map_reduce.ActiveTaskCounterPosix,sage.parallel.map_reduce,ActiveTaskCounterPosix,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L744
,,sage.parallel.map_reduce.RESetMPExample,sage.parallel.map_reduce,RESetMPExample,class,RESetMapReduce,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L1840
,,sage.parallel.map_reduce.RESetMapReduce,sage.parallel.map_reduce,RESetMapReduce,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L887
,,sage.parallel.map_reduce.RESetMapReduceWorker,sage.parallel.map_reduce,RESetMapReduceWorker,class,ForkProcess,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L1543
,,sage.parallel.map_reduce.RESetParallelIterator,sage.parallel.map_reduce,RESetParallelIterator,class,RESetMapReduce,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L1929
,,sage.parallel.map_reduce.proc_number,sage.parallel.map_reduce,proc_number,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/map_reduce.py#L588
,,sage.parallel.map_reduce.reduce_init,sage.parallel.map_reduce,reduce_init,attribute,,
,,sage.parallel.multiprocessing_sage,sage.parallel.multiprocessing_sage,multiprocessing_sage,module,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/multiprocessing_sage.py#L46
,,sage.parallel.multiprocessing_sage.parallel_iter,sage.parallel.multiprocessing_sage,parallel_iter,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/multiprocessing_sage.py#L46
,,sage.parallel.multiprocessing_sage.pyprocessing,sage.parallel.multiprocessing_sage,pyprocessing,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/multiprocessing_sage.py#L20
,,sage.parallel.ncpus,sage.parallel.ncpus,ncpus,module,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/ncpus.py#L8
,,sage.parallel.ncpus.ncpus,sage.parallel.ncpus,ncpus,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/ncpus.py#L8
,,sage.parallel.parallelism,sage.parallel.parallelism,parallelism,module,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/parallelism.py#L31
,,sage.parallel.parallelism.Parallelism,sage.parallel.parallelism,Parallelism,class,"Singleton, SageObject",https://github.com/sagemath/sage/blob/develop/src/sage/parallel/parallelism.py#L31
,,sage.parallel.reference,sage.parallel.reference,reference,module,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/reference.py#L12
,,sage.parallel.reference.parallel_iter,sage.parallel.reference,parallel_iter,function,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/reference.py#L12
,,sage.parallel.use_fork,sage.parallel.use_fork,use_fork,module,,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/use_fork.py#L26
,,sage.parallel.use_fork.WorkerData,sage.parallel.use_fork,WorkerData,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/use_fork.py#L26
,,sage.parallel.use_fork.p_iter_fork,sage.parallel.use_fork,p_iter_fork,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/parallel/use_fork.py#L61
Implemented,FULL,sage.plot,sage.plot,plot,module,,
Implemented,PARTIAL,sage.plot.animate,sage.plot.animate,animate,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/animate.py#L1257
Implemented,FULL,sage.plot.animate.APngAssembler,sage.plot.animate,APngAssembler,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/plot/animate.py#L1257
Implemented,FULL,sage.plot.animate.Animation,sage.plot.animate,Animation,class,"WithEqualityById, SageObject",https://github.com/sagemath/sage/blob/develop/src/sage/plot/animate.py#L157
,,sage.plot.animate.animate,sage.plot.animate,animate,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/animate.py#L141
,,sage.plot.animate.magic,sage.plot.animate,magic,attribute,,
Implemented,FULL,sage.plot.arc,sage.plot.arc,arc,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arc.py#L27
Implemented,FULL,sage.plot.arc.Arc,sage.plot.arc,Arc,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arc.py#L27
Implemented,FULL,sage.plot.arc.arc,sage.plot.arc,arc,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arc.py#L388
Implemented,PARTIAL,sage.plot.arrow,sage.plot.arrow,arrow,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arrow.py#L167
Implemented,FULL,sage.plot.arrow.Arrow,sage.plot.arrow,Arrow,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arrow.py#L167
,,sage.plot.arrow.CurveArrow,sage.plot.arrow,CurveArrow,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arrow.py#L26
,,sage.plot.arrow.arrow,sage.plot.arrow,arrow,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arrow.py#L453
,,sage.plot.arrow.arrow2d,sage.plot.arrow,arrow2d,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/arrow.py#L493
Implemented,PARTIAL,sage.plot.bar_chart,sage.plot.bar_chart,bar_chart,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/bar_chart.py#L29
,,sage.plot.bar_chart.BarChart,sage.plot.bar_chart,BarChart,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/bar_chart.py#L29
Implemented,PARTIAL,sage.plot.bar_chart.bar_chart,sage.plot.bar_chart,bar_chart,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/bar_chart.py#L126
Implemented,FULL,sage.plot.bezier_path,sage.plot.bezier_path,bezier_path,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/bezier_path.py#L26
Implemented,FULL,sage.plot.bezier_path.BezierPath,sage.plot.bezier_path,BezierPath,class,GraphicPrimitive_xydata,https://github.com/sagemath/sage/blob/develop/src/sage/plot/bezier_path.py#L26
,,sage.plot.bezier_path.bezier_path,sage.plot.bezier_path,bezier_path,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/bezier_path.py#L272
Implemented,FULL,sage.plot.circle,sage.plot.circle,circle,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/circle.py#L26
Implemented,FULL,sage.plot.circle.Circle,sage.plot.circle,Circle,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/circle.py#L26
Implemented,FULL,sage.plot.circle.circle,sage.plot.circle,circle,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/circle.py#L231
Implemented,PARTIAL,sage.plot.colors,sage.plot.colors,colors,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L355
Implemented,PARTIAL,sage.plot.colors.Color,sage.plot.colors,Color,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L355
Implemented,PARTIAL,sage.plot.colors.Colormaps,sage.plot.colors,Colormaps,class,MutableMapping,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1359
,,sage.plot.colors.ColorsDict,sage.plot.colors,ColorsDict,class,dict,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L999
,,sage.plot.colors.check_color_data,sage.plot.colors,check_color_data,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1326
,,sage.plot.colors.float_to_html,sage.plot.colors,float_to_html,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1137
,,sage.plot.colors.float_to_integer,sage.plot.colors,float_to_integer,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1174
,,sage.plot.colors.get_cmap,sage.plot.colors,get_cmap,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1263
,,sage.plot.colors.html_to_float,sage.plot.colors,html_to_float,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L227
,,sage.plot.colors.hue,sage.plot.colors,hue,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1084
,,sage.plot.colors.mod_one,sage.plot.colors,mod_one,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L196
,,sage.plot.colors.rainbow,sage.plot.colors,rainbow,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L1216
,,sage.plot.colors.rgbcolor,sage.plot.colors,rgbcolor,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L259
,,sage.plot.colors.to_mpl_color,sage.plot.colors,to_mpl_color,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/colors.py#L259
,,sage.plot.complex_plot,sage.plot.complex_plot,complex_plot,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L766
,,sage.plot.complex_plot.ComplexPlot,sage.plot.complex_plot,ComplexPlot,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L766
,,sage.plot.complex_plot.add_contours_to_rgb,sage.plot.complex_plot,add_contours_to_rgb,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L690
,,sage.plot.complex_plot.add_lightness_smoothing_to_rgb,sage.plot.complex_plot,add_lightness_smoothing_to_rgb,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L633
,,sage.plot.complex_plot.complex_plot,sage.plot.complex_plot,complex_plot,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L845
,,sage.plot.complex_plot.complex_to_cmap_rgb,sage.plot.complex_plot,complex_to_cmap_rgb,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L469
,,sage.plot.complex_plot.complex_to_rgb,sage.plot.complex_plot,complex_to_rgb,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L279
,,sage.plot.complex_plot.hls_to_rgb,sage.plot.complex_plot,hls_to_rgb,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L1318
,,sage.plot.complex_plot.rgb_to_hls,sage.plot.complex_plot,rgb_to_hls,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/complex_plot.pyx#L1231
Implemented,PARTIAL,sage.plot.contour_plot,sage.plot.contour_plot,contour_plot,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/contour_plot.py#L28
,,sage.plot.contour_plot.ContourPlot,sage.plot.contour_plot,ContourPlot,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/contour_plot.py#L28
Implemented,PARTIAL,sage.plot.contour_plot.contour_plot,sage.plot.contour_plot,contour_plot,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/contour_plot.py#L227
,,sage.plot.contour_plot.equify,sage.plot.contour_plot,equify,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/contour_plot.py#L1759
,,sage.plot.contour_plot.implicit_plot,sage.plot.contour_plot,implicit_plot,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/contour_plot.py#L1033
,,sage.plot.contour_plot.region_plot,sage.plot.contour_plot,region_plot,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/contour_plot.py#L1393
Implemented,PARTIAL,sage.plot.density_plot,sage.plot.density_plot,density_plot,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/density_plot.py#L29
,,sage.plot.density_plot.DensityPlot,sage.plot.density_plot,DensityPlot,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/density_plot.py#L29
Implemented,PARTIAL,sage.plot.density_plot.density_plot,sage.plot.density_plot,density_plot,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/density_plot.py#L153
Implemented,FULL,sage.plot.disk,sage.plot.disk,disk,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/disk.py#L28
Implemented,FULL,sage.plot.disk.Disk,sage.plot.disk,Disk,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/disk.py#L28
Implemented,FULL,sage.plot.disk.disk,sage.plot.disk,disk,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/disk.py#L245
,,sage.plot.ellipse,sage.plot.ellipse,ellipse,module,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/ellipse.py#L25
,,sage.plot.ellipse.Ellipse,sage.plot.ellipse,Ellipse,class,GraphicPrimitive,https://github.com/sagemath/sage/blob/develop/src/sage/plot/ellipse.py#L25
,,sage.plot.ellipse.ellipse,sage.plot.ellipse,ellipse,function,,https://github.com/sagemath/sage/blob/develop/src/sage/plot/ellipse.py#L231
