Status,full_name,module,entity_name,type,bases,source
,sage.combinat.matrices.hadamard_matrix.regular_symmetric_hadamard_matrix_with_constant_diagonal,sage.combinat.matrices.hadamard_matrix,regular_symmetric_hadamard_matrix_with_constant_diagonal,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L1981
,sage.combinat.matrices.hadamard_matrix.rshcd_from_close_prime_powers,sage.combinat.matrices.hadamard_matrix,rshcd_from_close_prime_powers,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2285
,sage.combinat.matrices.hadamard_matrix.rshcd_from_prime_power_and_conference_matrix,sage.combinat.matrices.hadamard_matrix,rshcd_from_prime_power_and_conference_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L3481
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L3174
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_from_complementary_difference_sets,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_from_complementary_difference_sets,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2792
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_from_good_matrices,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_from_good_matrices,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2981
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_from_good_matrices_smallcases,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_from_good_matrices_smallcases,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L3057
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_from_orthogonal_design,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_from_orthogonal_design,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2693
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_spence_1975,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_spence_1975,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2481
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_spence_construction,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_spence_construction,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2396
,sage.combinat.matrices.hadamard_matrix.skew_hadamard_matrix_whiteman_construction,sage.combinat.matrices.hadamard_matrix,skew_hadamard_matrix_whiteman_construction,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2884
,sage.combinat.matrices.hadamard_matrix.symmetric_conference_matrix,sage.combinat.matrices.hadamard_matrix,symmetric_conference_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L3358
,sage.combinat.matrices.hadamard_matrix.symmetric_conference_matrix_paley,sage.combinat.matrices.hadamard_matrix,symmetric_conference_matrix_paley,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L215
,sage.combinat.matrices.hadamard_matrix.szekeres_difference_set_pair,sage.combinat.matrices.hadamard_matrix,szekeres_difference_set_pair,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L3408
,sage.combinat.matrices.hadamard_matrix.turyn_type_hadamard_matrix_smallcases,sage.combinat.matrices.hadamard_matrix,turyn_type_hadamard_matrix_smallcases,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L1438
,sage.combinat.matrices.hadamard_matrix.typeI_matrix_difference_set,sage.combinat.matrices.hadamard_matrix,typeI_matrix_difference_set,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L3458
,sage.combinat.matrices.hadamard_matrix.williamson_goethals_seidel_skew_hadamard_matrix,sage.combinat.matrices.hadamard_matrix,williamson_goethals_seidel_skew_hadamard_matrix,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L2350
,sage.combinat.matrices.hadamard_matrix.williamson_hadamard_matrix_smallcases,sage.combinat.matrices.hadamard_matrix,williamson_hadamard_matrix_smallcases,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L687
,sage.combinat.matrices.hadamard_matrix.williamson_type_quadruples_smallcases,sage.combinat.matrices.hadamard_matrix,williamson_type_quadruples_smallcases,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/hadamard_matrix.py#L579
,sage.combinat.matrices.latin,sage.combinat.matrices.latin,latin,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L150
,sage.combinat.matrices.latin.LatinSquare,sage.combinat.matrices.latin,LatinSquare,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L150
,sage.combinat.matrices.latin.LatinSquare_generator,sage.combinat.matrices.latin,LatinSquare_generator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2165
,sage.combinat.matrices.latin.alternating_group_bitrade_generators,sage.combinat.matrices.latin,alternating_group_bitrade_generators,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2344
,sage.combinat.matrices.latin.back_circulant,sage.combinat.matrices.latin,back_circulant,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1874
,sage.combinat.matrices.latin.beta1,sage.combinat.matrices.latin,beta1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1593
,sage.combinat.matrices.latin.beta2,sage.combinat.matrices.latin,beta2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1632
,sage.combinat.matrices.latin.beta3,sage.combinat.matrices.latin,beta3,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1671
,sage.combinat.matrices.latin.bitrade,sage.combinat.matrices.latin,bitrade,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2868
,sage.combinat.matrices.latin.bitrade_from_group,sage.combinat.matrices.latin,bitrade_from_group,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2620
,sage.combinat.matrices.latin.cells_map_as_square,sage.combinat.matrices.latin,cells_map_as_square,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1548
,sage.combinat.matrices.latin.check_bitrade_generators,sage.combinat.matrices.latin,check_bitrade_generators,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2477
,sage.combinat.matrices.latin.coin,sage.combinat.matrices.latin,coin,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2027
,sage.combinat.matrices.latin.column_containing_sym,sage.combinat.matrices.latin,column_containing_sym,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2125
,sage.combinat.matrices.latin.direct_product,sage.combinat.matrices.latin,direct_product,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1934
,sage.combinat.matrices.latin.dlxcpp_find_completions,sage.combinat.matrices.latin,dlxcpp_find_completions,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2815
,sage.combinat.matrices.latin.dlxcpp_rows_and_map,sage.combinat.matrices.latin,dlxcpp_rows_and_map,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2747
,sage.combinat.matrices.latin.elementary_abelian_2group,sage.combinat.matrices.latin,elementary_abelian_2group,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1980
,sage.combinat.matrices.latin.forward_circulant,sage.combinat.matrices.latin,forward_circulant,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1904
,sage.combinat.matrices.latin.genus,sage.combinat.matrices.latin,genus,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1302
,sage.combinat.matrices.latin.group_to_LatinSquare,sage.combinat.matrices.latin,group_to_LatinSquare,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2304
,sage.combinat.matrices.latin.is_bitrade,sage.combinat.matrices.latin,is_bitrade,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2503
,sage.combinat.matrices.latin.is_disjoint,sage.combinat.matrices.latin,is_disjoint,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2656
,sage.combinat.matrices.latin.is_primary_bitrade,sage.combinat.matrices.latin,is_primary_bitrade,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2525
,sage.combinat.matrices.latin.is_row_and_col_balanced,sage.combinat.matrices.latin,is_row_and_col_balanced,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2714
,sage.combinat.matrices.latin.is_same_shape,sage.combinat.matrices.latin,is_same_shape,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2687
,sage.combinat.matrices.latin.isotopism,sage.combinat.matrices.latin,isotopism,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1454
,sage.combinat.matrices.latin.next_conjugate,sage.combinat.matrices.latin,next_conjugate,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2042
,sage.combinat.matrices.latin.p3_group_bitrade_generators,sage.combinat.matrices.latin,p3_group_bitrade_generators,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2440
,sage.combinat.matrices.latin.pq_group_bitrade_generators,sage.combinat.matrices.latin,pq_group_bitrade_generators,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2387
,sage.combinat.matrices.latin.row_containing_sym,sage.combinat.matrices.latin,row_containing_sym,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2086
,sage.combinat.matrices.latin.tau1,sage.combinat.matrices.latin,tau1,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1712
,sage.combinat.matrices.latin.tau123,sage.combinat.matrices.latin,tau123,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1333
,sage.combinat.matrices.latin.tau2,sage.combinat.matrices.latin,tau2,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1766
,sage.combinat.matrices.latin.tau3,sage.combinat.matrices.latin,tau3,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L1820
,sage.combinat.matrices.latin.tau_to_bitrade,sage.combinat.matrices.latin,tau_to_bitrade,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/matrices/latin.py#L2540
,sage.combinat.misc,sage.combinat.misc,misc,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/misc.py#L22
,sage.combinat.misc.DoublyLinkedList,sage.combinat.misc,DoublyLinkedList,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/misc.py#L22
,sage.combinat.misc.IterableFunctionCall,sage.combinat.misc,IterableFunctionCall,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/misc.py#L237
,sage.combinat.misc.check_integer_list_constraints,sage.combinat.misc,check_integer_list_constraints,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/misc.py#L307
,sage.combinat.misc.umbral_operation,sage.combinat.misc,umbral_operation,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/misc.py#L208
,sage.combinat.multiset_partition_into_sets_ordered,sage.combinat.multiset_partition_into_sets_ordered,multiset_partition_into_sets_ordered,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L3179
,sage.combinat.multiset_partition_into_sets_ordered.Element,sage.combinat.multiset_partition_into_sets_ordered,Element,class,ElementWrapper,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L3410
,sage.combinat.multiset_partition_into_sets_ordered.MinimajCrystal,sage.combinat.multiset_partition_into_sets_ordered,MinimajCrystal,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L3179
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionIntoSets,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionIntoSets,class,ClonableArray,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L96
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L1101
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_X,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_X,class,"X, OrderedMultisetPartitionsIntoSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L2192
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_X_constraints,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_X_constraints,class,"X, OrderedMultisetPartitionsIntoSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L2362
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_all_constraints,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_all_constraints,class,OrderedMultisetPartitionsIntoSets,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L1965
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_alph_d,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_alph_d,class,"A, OrderedMultisetPartitionsIntoSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L2404
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_alph_d_constraints,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_alph_d_constraints,class,"A, OrderedMultisetPartitionsIntoSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L2536
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_n,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_n,class,OrderedMultisetPartitionsIntoSets,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L2018
,sage.combinat.multiset_partition_into_sets_ordered.OrderedMultisetPartitionsIntoSets_n_constraints,sage.combinat.multiset_partition_into_sets_ordered,OrderedMultisetPartitionsIntoSets_n_constraints,class,OrderedMultisetPartitionsIntoSets,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/multiset_partition_into_sets_ordered.py#L2152
,sage.combinat.ncsf_qsym.all,sage.combinat.ncsf_qsym.all,all,module,,
,sage.combinat.ncsf_qsym.combinatorics,sage.combinat.ncsf_qsym.combinatorics,combinatorics,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L120
,sage.combinat.ncsf_qsym.combinatorics.coeff_dab,sage.combinat.ncsf_qsym.combinatorics,coeff_dab,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L120
,sage.combinat.ncsf_qsym.combinatorics.coeff_ell,sage.combinat.ncsf_qsym.combinatorics,coeff_ell,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L76
,sage.combinat.ncsf_qsym.combinatorics.coeff_lp,sage.combinat.ncsf_qsym.combinatorics,coeff_lp,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L54
,sage.combinat.ncsf_qsym.combinatorics.coeff_pi,sage.combinat.ncsf_qsym.combinatorics,coeff_pi,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L32
,sage.combinat.ncsf_qsym.combinatorics.coeff_sp,sage.combinat.ncsf_qsym.combinatorics,coeff_sp,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L98
,sage.combinat.ncsf_qsym.combinatorics.compositions_order,sage.combinat.ncsf_qsym.combinatorics,compositions_order,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L146
,sage.combinat.ncsf_qsym.combinatorics.m_to_s_stat,sage.combinat.ncsf_qsym.combinatorics,m_to_s_stat,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L176
,sage.combinat.ncsf_qsym.combinatorics.number_of_SSRCT,sage.combinat.ncsf_qsym.combinatorics,number_of_SSRCT,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L252
,sage.combinat.ncsf_qsym.combinatorics.number_of_fCT,sage.combinat.ncsf_qsym.combinatorics,number_of_fCT,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/combinatorics.py#L214
,sage.combinat.ncsf_qsym.generic_basis_code,sage.combinat.ncsf_qsym.generic_basis_code,generic_basis_code,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L987
,sage.combinat.ncsf_qsym.generic_basis_code.AlgebraMorphism,sage.combinat.ncsf_qsym.generic_basis_code,AlgebraMorphism,class,ModuleMorphismByLinearity,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L987
,sage.combinat.ncsf_qsym.generic_basis_code.BasesOfQSymOrNCSF,sage.combinat.ncsf_qsym.generic_basis_code,BasesOfQSymOrNCSF,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L45
,sage.combinat.ncsf_qsym.generic_basis_code.ElementMethods,sage.combinat.ncsf_qsym.generic_basis_code,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L801
,sage.combinat.ncsf_qsym.generic_basis_code.GradedModulesWithInternalProduct,sage.combinat.ncsf_qsym.generic_basis_code,GradedModulesWithInternalProduct,class,Category_over_base_ring,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L1149
,sage.combinat.ncsf_qsym.generic_basis_code.ParentMethods,sage.combinat.ncsf_qsym.generic_basis_code,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L83
,sage.combinat.ncsf_qsym.generic_basis_code.Realizations,sage.combinat.ncsf_qsym.generic_basis_code,Realizations,class,RealizationsCategory,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/generic_basis_code.py#L1400
,sage.combinat.ncsf_qsym.ncsf,sage.combinat.ncsf_qsym.ncsf,ncsf,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L50
,sage.combinat.ncsf_qsym.ncsf.Bases,sage.combinat.ncsf_qsym.ncsf,Bases,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L495
,sage.combinat.ncsf_qsym.ncsf.Complete,sage.combinat.ncsf_qsym.ncsf,Complete,class,"NCSF, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L2910
,sage.combinat.ncsf_qsym.ncsf.Element,sage.combinat.ncsf_qsym.ncsf,Element,class,IndexedFreeModuleElement,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L3100
,sage.combinat.ncsf_qsym.ncsf.ElementMethods,sage.combinat.ncsf_qsym.ncsf,ElementMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L709
,sage.combinat.ncsf_qsym.ncsf.Elementary,sage.combinat.ncsf_qsym.ncsf,Elementary,class,"NCSF, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L3184
,sage.combinat.ncsf_qsym.ncsf.Immaculate,sage.combinat.ncsf_qsym.ncsf,Immaculate,class,"NCSF, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L4574
,sage.combinat.ncsf_qsym.ncsf.Monomial,sage.combinat.ncsf_qsym.ncsf,Monomial,class,"NCSF, CombinatorialFreeModule, BindableClass",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L4447
,sage.combinat.ncsf_qsym.ncsf.MultiplicativeBases,sage.combinat.ncsf_qsym.ncsf,MultiplicativeBases,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L2000
,sage.combinat.ncsf_qsym.ncsf.MultiplicativeBasesOnGroupLikeElements,sage.combinat.ncsf_qsym.ncsf,MultiplicativeBasesOnGroupLikeElements,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L2253
,sage.combinat.ncsf_qsym.ncsf.MultiplicativeBasesOnPrimitiveElements,sage.combinat.ncsf_qsym.ncsf,MultiplicativeBasesOnPrimitiveElements,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L2370
,sage.combinat.ncsf_qsym.ncsf.NonCommutativeSymmetricFunctions,sage.combinat.ncsf_qsym.ncsf,NonCommutativeSymmetricFunctions,class,"R, UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/ncsf_qsym/ncsf.py#L50
