part,status,full_name,module,entity_name,type,bases,source
04,Implemented,sage.combinat.posets.moebius_algebra.KL,sage.combinat.posets.moebius_algebra,KL,class,"M, BasisAbstract",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L601
04,Implemented,sage.combinat.posets.moebius_algebra.MoebiusAlgebra,sage.combinat.posets.moebius_algebra,MoebiusAlgebra,class,"R, L, Parent, UniqueRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L58
04,Implemented,sage.combinat.posets.moebius_algebra.MoebiusAlgebraBases,sage.combinat.posets.moebius_algebra,MoebiusAlgebraBases,class,Category_realization_of_parent,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L680
04,Implemented,sage.combinat.posets.moebius_algebra.ParentMethods,sage.combinat.posets.moebius_algebra,ParentMethods,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L726
04,Implemented,sage.combinat.posets.moebius_algebra.QuantumMoebiusAlgebra,sage.combinat.posets.moebius_algebra,QuantumMoebiusAlgebra,class,"L, Parent, UniqueRepresentation",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L366
04,Implemented,sage.combinat.posets.moebius_algebra.characteristic_basis,sage.combinat.posets.moebius_algebra,characteristic_basis,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L535
04,Implemented,sage.combinat.posets.moebius_algebra.idempotent,sage.combinat.posets.moebius_algebra,idempotent,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L237
04,Implemented,sage.combinat.posets.moebius_algebra.kazhdan_lusztig,sage.combinat.posets.moebius_algebra,kazhdan_lusztig,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L601
04,Implemented,sage.combinat.posets.moebius_algebra.natural,sage.combinat.posets.moebius_algebra,natural,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/moebius_algebra.py#L157
04,Implemented,sage.combinat.posets.poset_examples,sage.combinat.posets.poset_examples,poset_examples,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/poset_examples.py#L157
04,Implemented,sage.combinat.posets.poset_examples.Posets,sage.combinat.posets.poset_examples,Posets,class,object,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/poset_examples.py#L157
04,Implemented,sage.combinat.posets.poset_examples.check_int,sage.combinat.posets.poset_examples,check_int,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/poset_examples.py#L113
04,Implemented,sage.combinat.posets.poset_examples.posets,sage.combinat.posets.poset_examples,posets,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/poset_examples.py#L157
04,Implemented,sage.combinat.posets.poset_examples.sage,sage.combinat.posets.poset_examples,sage,attribute,,
04,Implemented,sage.combinat.posets.posets,sage.combinat.posets.posets,posets,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/posets.py#L779
04,Implemented,sage.combinat.posets.posets.FinitePoset,sage.combinat.posets.posets,FinitePoset,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/posets.py#L779
04,Implemented,sage.combinat.posets.posets.FinitePosets_n,sage.combinat.posets.posets,FinitePosets_n,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/posets.py#L8987
04,Implemented,sage.combinat.posets.posets.Poset,sage.combinat.posets.posets,Poset,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/posets.py#L317
04,Implemented,sage.combinat.posets.posets.is_poset,sage.combinat.posets.posets,is_poset,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/posets/posets.py#L9112
04,Implemented,sage.combinat.set_partition,sage.combinat.set_partition,set_partition,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L60
04,Implemented,sage.combinat.set_partition.AbstractSetPartition,sage.combinat.set_partition,AbstractSetPartition,class,ClonableArray,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L60
04,Implemented,sage.combinat.set_partition.SetPartition,sage.combinat.set_partition,SetPartition,class,AbstractSetPartition,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L538
04,Implemented,sage.combinat.set_partition.SetPartitions,sage.combinat.set_partition,SetPartitions,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L1991
04,Implemented,sage.combinat.set_partition.SetPartitions_all,sage.combinat.set_partition,SetPartitions_all,class,SetPartitions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L2631
04,Implemented,sage.combinat.set_partition.SetPartitions_set,sage.combinat.set_partition,SetPartitions_set,class,SetPartitions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L2691
04,Implemented,sage.combinat.set_partition.SetPartitions_setn,sage.combinat.set_partition,SetPartitions_setn,class,SetPartitions_set,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L3113
04,Implemented,sage.combinat.set_partition.SetPartitions_setparts,sage.combinat.set_partition,SetPartitions_setparts,class,SetPartitions_set,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L2865
04,Implemented,sage.combinat.set_partition.cyclic_permutations_of_set_partition,sage.combinat.set_partition,cyclic_permutations_of_set_partition,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L3258
04,Implemented,sage.combinat.set_partition.cyclic_permutations_of_set_partition_iterator,sage.combinat.set_partition,cyclic_permutations_of_set_partition_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition.py#L3287
04,Implemented,sage.combinat.set_partition_iterator,sage.combinat.set_partition_iterator,set_partition_iterator,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_iterator.pyx#L24
04,Implemented,sage.combinat.set_partition_iterator.set_partition_iterator,sage.combinat.set_partition_iterator,set_partition_iterator,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_iterator.pyx#L24
04,Implemented,sage.combinat.set_partition_iterator.set_partition_iterator_blocks,sage.combinat.set_partition_iterator,set_partition_iterator_blocks,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_iterator.pyx#L114
04,Implemented,sage.combinat.set_partition_ordered,sage.combinat.set_partition_ordered,set_partition_ordered,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L50
04,Implemented,sage.combinat.set_partition_ordered.Element,sage.combinat.set_partition_ordered,Element,class,OrderedSetPartition,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1543
04,Implemented,sage.combinat.set_partition_ordered.OrderedSetPartition,sage.combinat.set_partition_ordered,OrderedSetPartition,class,ClonableArray,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L50
04,Implemented,sage.combinat.set_partition_ordered.OrderedSetPartitions,sage.combinat.set_partition_ordered,OrderedSetPartitions,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L858
04,Implemented,sage.combinat.set_partition_ordered.OrderedSetPartitions_all,sage.combinat.set_partition_ordered,OrderedSetPartitions_all,class,OrderedSetPartitions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1411
04,Implemented,sage.combinat.set_partition_ordered.OrderedSetPartitions_s,sage.combinat.set_partition_ordered,OrderedSetPartitions_s,class,OrderedSetPartitions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1063
04,Implemented,sage.combinat.set_partition_ordered.OrderedSetPartitions_scomp,sage.combinat.set_partition_ordered,OrderedSetPartitions_scomp,class,OrderedSetPartitions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1209
04,Implemented,sage.combinat.set_partition_ordered.OrderedSetPartitions_sn,sage.combinat.set_partition_ordered,OrderedSetPartitions_sn,class,OrderedSetPartitions,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1131
04,Implemented,sage.combinat.set_partition_ordered.SplitNK,sage.combinat.set_partition_ordered,SplitNK,class,OrderedSetPartitions_scomp,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1563
04,Implemented,sage.combinat.set_partition_ordered.multiset_permutation_next_lex,sage.combinat.set_partition_ordered,multiset_permutation_next_lex,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1363
04,Implemented,sage.combinat.set_partition_ordered.multiset_permutation_to_ordered_set_partition,sage.combinat.set_partition_ordered,multiset_permutation_to_ordered_set_partition,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/set_partition_ordered.py#L1341
05,Implemented,sage.combinat.tableau,sage.combinat.tableau,tableau,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5097
05,Implemented,sage.combinat.tableau.IncreasingTableau,sage.combinat.tableau,IncreasingTableau,class,Tableau,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5097
05,Implemented,sage.combinat.tableau.IncreasingTableaux,sage.combinat.tableau,IncreasingTableaux,class,Tableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8333
05,Implemented,sage.combinat.tableau.IncreasingTableaux_all,sage.combinat.tableau,IncreasingTableaux_all,class,"IncreasingTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8783
05,Implemented,sage.combinat.tableau.IncreasingTableaux_shape,sage.combinat.tableau,IncreasingTableaux_shape,class,IncreasingTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L9144
05,Implemented,sage.combinat.tableau.IncreasingTableaux_shape_inf,sage.combinat.tableau,IncreasingTableaux_shape_inf,class,IncreasingTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8951
05,Implemented,sage.combinat.tableau.IncreasingTableaux_shape_weight,sage.combinat.tableau,IncreasingTableaux_shape_weight,class,IncreasingTableaux_shape,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L9272
05,Implemented,sage.combinat.tableau.IncreasingTableaux_size,sage.combinat.tableau,IncreasingTableaux_size,class,IncreasingTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L9033
05,Implemented,sage.combinat.tableau.IncreasingTableaux_size_inf,sage.combinat.tableau,IncreasingTableaux_size_inf,class,IncreasingTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8870
05,Implemented,sage.combinat.tableau.IncreasingTableaux_size_weight,sage.combinat.tableau,IncreasingTableaux_size_weight,class,IncreasingTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L9416
05,Implemented,sage.combinat.tableau.RowStandardTableau,sage.combinat.tableau,RowStandardTableau,class,Tableau,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L4545
05,Implemented,sage.combinat.tableau.RowStandardTableaux,sage.combinat.tableau,RowStandardTableaux,class,Tableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7123
05,Implemented,sage.combinat.tableau.RowStandardTableaux_all,sage.combinat.tableau,RowStandardTableaux_all,class,"RowStandardTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7283
05,Implemented,sage.combinat.tableau.RowStandardTableaux_shape,sage.combinat.tableau,RowStandardTableaux_shape,class,RowStandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7418
05,Implemented,sage.combinat.tableau.RowStandardTableaux_size,sage.combinat.tableau,RowStandardTableaux_size,class,"RowStandardTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7317
05,Implemented,sage.combinat.tableau.SemistandardTableau,sage.combinat.tableau,SemistandardTableau,class,Tableau,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L4385
05,Implemented,sage.combinat.tableau.SemistandardTableaux,sage.combinat.tableau,SemistandardTableaux,class,Tableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5818
05,Implemented,sage.combinat.tableau.SemistandardTableaux_all,sage.combinat.tableau,SemistandardTableaux_all,class,"SemistandardTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L6258
05,Implemented,sage.combinat.tableau.SemistandardTableaux_shape,sage.combinat.tableau,SemistandardTableaux_shape,class,SemistandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L6701
05,Implemented,sage.combinat.tableau.SemistandardTableaux_shape_inf,sage.combinat.tableau,SemistandardTableaux_shape_inf,class,SemistandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L6418
05,Implemented,sage.combinat.tableau.SemistandardTableaux_shape_weight,sage.combinat.tableau,SemistandardTableaux_shape_weight,class,SemistandardTableaux_shape,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L6921
05,Implemented,sage.combinat.tableau.SemistandardTableaux_size,sage.combinat.tableau,SemistandardTableaux_size,class,SemistandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L6506
05,Implemented,sage.combinat.tableau.SemistandardTableaux_size_inf,sage.combinat.tableau,SemistandardTableaux_size_inf,class,SemistandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L6317
05,Implemented,sage.combinat.tableau.SemistandardTableaux_size_weight,sage.combinat.tableau,SemistandardTableaux_size_weight,class,SemistandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7035
05,Implemented,sage.combinat.tableau.StandardTableau,sage.combinat.tableau,StandardTableau,class,SemistandardTableau,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L4659
05,Implemented,sage.combinat.tableau.StandardTableaux,sage.combinat.tableau,StandardTableaux,class,SemistandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7535
05,Implemented,sage.combinat.tableau.StandardTableaux_all,sage.combinat.tableau,StandardTableaux_all,class,"StandardTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7684
05,Implemented,sage.combinat.tableau.StandardTableaux_shape,sage.combinat.tableau,StandardTableaux_shape,class,StandardTableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7923
05,Implemented,sage.combinat.tableau.StandardTableaux_size,sage.combinat.tableau,StandardTableaux_size,class,"StandardTableaux, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L7712
05,Implemented,sage.combinat.tableau.Tableau,sage.combinat.tableau,Tableau,class,ClonableList,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L120
05,Implemented,sage.combinat.tableau.Tableau_class,sage.combinat.tableau,Tableau_class,class,Tableau,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8309
05,Implemented,sage.combinat.tableau.Tableaux,sage.combinat.tableau,Tableaux,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5426
05,Implemented,sage.combinat.tableau.Tableaux_all,sage.combinat.tableau,Tableaux_all,class,Tableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5711
05,Implemented,sage.combinat.tableau.Tableaux_size,sage.combinat.tableau,Tableaux_size,class,Tableaux,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5746
05,Implemented,sage.combinat.tableau.from_chain,sage.combinat.tableau,from_chain,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5030
05,Implemented,sage.combinat.tableau.from_shape_and_word,sage.combinat.tableau,from_shape_and_word,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L5049
05,Implemented,sage.combinat.tableau.options,sage.combinat.tableau,options,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L837
05,Implemented,sage.combinat.tableau.symmetric_group_action_on_values,sage.combinat.tableau,symmetric_group_action_on_values,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8254
05,Implemented,sage.combinat.tableau.unmatched_places,sage.combinat.tableau,unmatched_places,function,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau.py#L8208
05,Implemented,sage.combinat.tableau_residues,sage.combinat.tableau_residues,tableau_residues,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_residues.py#L142
05,Implemented,sage.combinat.tableau_residues.ResidueSequence,sage.combinat.tableau_residues,ResidueSequence,class,ClonableArray,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_residues.py#L142
05,Implemented,sage.combinat.tableau_residues.ResidueSequences,sage.combinat.tableau_residues,ResidueSequences,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_residues.py#L682
05,Implemented,sage.combinat.tableau_tuple,sage.combinat.tableau_tuple,tableau_tuple,module,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L1384
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuple,sage.combinat.tableau_tuple,RowStandardTableauTuple,class,TableauTuple,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L1384
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples,sage.combinat.tableau_tuple,RowStandardTableauTuples,class,TableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2655
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_all,sage.combinat.tableau_tuple,RowStandardTableauTuples_all,class,"RowStandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2958
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_level,sage.combinat.tableau_tuple,RowStandardTableauTuples_level,class,"RowStandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3009
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_level_size,sage.combinat.tableau_tuple,RowStandardTableauTuples_level_size,class,"RowStandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3207
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_residue,sage.combinat.tableau_tuple,RowStandardTableauTuples_residue,class,RowStandardTableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3530
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_residue_shape,sage.combinat.tableau_tuple,RowStandardTableauTuples_residue_shape,class,RowStandardTableauTuples_residue,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3769
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_shape,sage.combinat.tableau_tuple,RowStandardTableauTuples_shape,class,RowStandardTableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3324
05,Implemented,sage.combinat.tableau_tuple.RowStandardTableauTuples_size,sage.combinat.tableau_tuple,RowStandardTableauTuples_size,class,"RowStandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3107
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuple,sage.combinat.tableau_tuple,StandardTableauTuple,class,RowStandardTableauTuple,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L1754
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuples,sage.combinat.tableau_tuple,StandardTableauTuples,class,RowStandardTableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L3949
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuples_all,sage.combinat.tableau_tuple,StandardTableauTuples_all,class,"StandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L4247
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuples_level,sage.combinat.tableau_tuple,StandardTableauTuples_level,class,"StandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L4325
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuples_level_size,sage.combinat.tableau_tuple,StandardTableauTuples_level_size,class,"StandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L4566
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuples_shape,sage.combinat.tableau_tuple,StandardTableauTuples_shape,class,StandardTableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L4710
05,Implemented,sage.combinat.tableau_tuple.StandardTableauTuples_size,sage.combinat.tableau_tuple,StandardTableauTuples_size,class,"StandardTableauTuples, DisjointUnionEnumeratedSets",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L4439
05,Implemented,sage.combinat.tableau_tuple.StandardTableaux_residue,sage.combinat.tableau_tuple,StandardTableaux_residue,class,StandardTableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L5040
05,Implemented,sage.combinat.tableau_tuple.StandardTableaux_residue_shape,sage.combinat.tableau_tuple,StandardTableaux_residue_shape,class,StandardTableaux_residue,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L5173
05,Implemented,sage.combinat.tableau_tuple.TableauTuple,sage.combinat.tableau_tuple,TableauTuple,class,CombinatorialElement,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L248
05,Implemented,sage.combinat.tableau_tuple.TableauTuples,sage.combinat.tableau_tuple,TableauTuples,class,"UniqueRepresentation, Parent",https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2028
05,Implemented,sage.combinat.tableau_tuple.TableauTuples_all,sage.combinat.tableau_tuple,TableauTuples_all,class,TableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2357
05,Implemented,sage.combinat.tableau_tuple.TableauTuples_level,sage.combinat.tableau_tuple,TableauTuples_level,class,TableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2400
05,Implemented,sage.combinat.tableau_tuple.TableauTuples_level_size,sage.combinat.tableau_tuple,TableauTuples_level_size,class,TableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2562
05,Implemented,sage.combinat.tableau_tuple.TableauTuples_size,sage.combinat.tableau_tuple,TableauTuples_size,class,TableauTuples,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L2481
05,Implemented,sage.combinat.tableau_tuple.level_one_parent_class,sage.combinat.tableau_tuple,level_one_parent_class,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L7283
05,Implemented,sage.combinat.tableau_tuple.options,sage.combinat.tableau_tuple,options,attribute,,https://github.com/sagemath/sage/blob/develop/src/sage/combinat/tableau_tuple.py#L837
05,Implemented,sage.crypto.classical,sage.crypto.classical,classical,module,,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L76
05,Implemented,sage.crypto.classical.AffineCryptosystem,sage.crypto.classical,AffineCryptosystem,class,"A, SymmetricKeyCryptosystem",https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L76
05,Implemented,sage.crypto.classical.HillCryptosystem,sage.crypto.classical,HillCryptosystem,class,"S, SymmetricKeyCryptosystem",https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L1282
05,Implemented,sage.crypto.classical.ShiftCryptosystem,sage.crypto.classical,ShiftCryptosystem,class,"A, SymmetricKeyCryptosystem",https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L1578
05,Implemented,sage.crypto.classical.SubstitutionCryptosystem,sage.crypto.classical,SubstitutionCryptosystem,class,"S, SymmetricKeyCryptosystem",https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L2973
05,Implemented,sage.crypto.classical.TranspositionCryptosystem,sage.crypto.classical,TranspositionCryptosystem,class,"S, SymmetricKeyCryptosystem",https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L3198
05,Implemented,sage.crypto.classical.VigenereCryptosystem,sage.crypto.classical,VigenereCryptosystem,class,"S, SymmetricKeyCryptosystem",https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical.py#L3435
05,Implemented,sage.crypto.classical_cipher,sage.crypto.classical_cipher,classical_cipher,module,,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L20
05,Implemented,sage.crypto.classical_cipher.AffineCipher,sage.crypto.classical_cipher,AffineCipher,class,SymmetricKeyCipher,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L20
05,Implemented,sage.crypto.classical_cipher.HillCipher,sage.crypto.classical_cipher,HillCipher,class,SymmetricKeyCipher,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L156
05,Implemented,sage.crypto.classical_cipher.ShiftCipher,sage.crypto.classical_cipher,ShiftCipher,class,SymmetricKeyCipher,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L236
05,Implemented,sage.crypto.classical_cipher.SubstitutionCipher,sage.crypto.classical_cipher,SubstitutionCipher,class,SymmetricKeyCipher,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L379
05,Implemented,sage.crypto.classical_cipher.TranspositionCipher,sage.crypto.classical_cipher,TranspositionCipher,class,SymmetricKeyCipher,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L453
05,Implemented,sage.crypto.classical_cipher.VigenereCipher,sage.crypto.classical_cipher,VigenereCipher,class,SymmetricKeyCipher,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/classical_cipher.py#L524
05,Implemented,sage.crypto.public_key.blum_goldwasser,sage.crypto.public_key.blum_goldwasser,blum_goldwasser,module,,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/public_key/blum_goldwasser.py#L48
05,Implemented,sage.crypto.public_key.blum_goldwasser.BlumGoldwasser,sage.crypto.public_key.blum_goldwasser,BlumGoldwasser,class,PublicKeyCryptosystem,https://github.com/sagemath/sage/blob/develop/src/sage/crypto/public_key/blum_goldwasser.py#L48
05,Implemented,sage.databases.cremona,sage.databases.cremona,cremona,module,,https://github.com/sagemath/sage/blob/develop/src/sage/databases/cremona.py#L1654
05,Implemented,sage.databases.cremona.CremonaDatabase,sage.databases.cremona,CremonaDatabase,function,,https://github.com/sagemath/sage/blob/develop/src/sage/databases/cremona.py#L1654
05,Implemented,sage.databases.cremona.LargeCremonaDatabase,sage.databases.cremona,LargeCremonaDatabase,class,MiniCremonaDatabase,https://github.com/sagemath/sage/blob/develop/src/sage/databases/cremona.py#L1438
